year,week_number,count_type,subtotal_sum,parish_sum,difference,absolute_difference,arithmetic_error,legible_only,legible
1649,18,plague,3,3,0,0,False,False,True
1649,19,buried,183,183,0,0,False,False,True
1649,19,plague,1,1,0,0,False,False,True
1649,20,buried,191,191,0,0,False,False,True
1649,20,plague,0,0,0,0,False,False,True
1649,21,buried,195,195,0,0,False,False,True
1649,21,plague,2,2,0,0,False,False,True
1649,22,buried,189,198,-9,9,True,False,False
1649,22,plague,1,1,0,0,False,False,False
1649,23,buried,186,186,0,0,False,False,True
1649,23,plague,1,1,0,0,False,False,True
1649,24,buried,216,214,2,2,True,False,True
1649,24,plague,0,0,0,0,False,False,True
1649,25,buried,187,184,3,3,True,False,True
1649,25,plague,0,0,0,0,False,False,True
1649,26,buried,214,209,5,5,True,False,True
1649,26,plague,0,0,0,0,False,False,True
1649,27,buried,174,174,0,0,False,False,True
1649,27,plague,3,3,0,0,False,False,True
1649,29,buried,176,175,1,1,True,False,True
1649,29,plague,5,5,0,0,False,False,True
1649,30,buried,185,181,4,4,True,False,False
1649,30,plague,1,1,0,0,False,False,False
1649,31,buried,192,185,7,7,True,False,False
1649,31,plague,6,6,0,0,False,False,False
1649,32,buried,204,201,3,3,True,False,False
1649,32,plague,0,0,0,0,False,False,False
1649,33,buried,194,187,7,7,True,False,False
1649,33,plague,0,0,0,0,False,False,False
1650,8,buried,173,128,45,45,True,False,False
1650,8,plague,0,0,0,0,False,False,False
1651,1,buried,449,449,0,0,False,False,True
1651,1,plague,1,1,0,0,False,False,True
1651,2,buried,260,260,0,0,False,False,False
1651,2,plague,0,0,0,0,False,False,False
1651,3,buried,233,233,0,0,False,False,True
1651,3,plague,0,0,0,0,False,False,True
1651,4,buried,245,245,0,0,False,False,True
1651,4,plague,0,0,0,0,False,False,True
1651,5,buried,223,223,0,0,False,False,True
1651,5,plague,0,0,0,0,False,False,True
1651,6,buried,251,251,0,0,False,False,True
1651,6,plague,0,0,0,0,False,False,True
1651,7,buried,223,223,0,0,False,False,True
1651,7,plague,1,1,0,0,False,False,True
1651,8,buried,200,200,0,0,False,False,True
1651,8,plague,0,0,0,0,False,False,True
1651,9,buried,194,192,2,2,True,False,False
1651,9,plague,0,0,0,0,False,False,False
1651,10,buried,187,187,0,0,False,False,False
1651,10,plague,0,0,0,0,False,False,False
1651,11,buried,196,196,0,0,False,False,True
1651,11,plague,1,1,0,0,False,False,True
1651,14,buried,220,220,0,0,False,False,False
1651,14,plague,1,1,0,0,False,False,False
1651,15,buried,161,162,-1,1,True,False,True
1651,15,plague,0,0,0,0,False,False,True
1651,16,buried,155,156,-1,1,True,False,True
1651,16,plague,1,1,0,0,False,False,True
1651,17,buried,161,161,0,0,False,False,True
1651,17,plague,1,1,0,0,False,False,True
1651,18,buried,157,157,0,0,False,False,True
1651,18,plague,0,0,0,0,False,False,True
1651,19,buried,204,204,0,0,False,False,True
1651,19,plague,0,0,0,0,False,False,True
1651,20,buried,189,189,0,0,False,False,True
1651,20,plague,0,0,0,0,False,False,True
1651,21,buried,181,181,0,0,False,False,True
1651,21,plague,2,2,0,0,False,False,True
1651,22,buried,175,176,-1,1,True,False,True
1651,22,plague,2,2,0,0,False,False,True
1651,23,buried,201,201,0,0,False,False,True
1651,23,plague,0,0,0,0,False,False,True
1651,24,buried,167,167,0,0,False,False,True
1651,24,plague,0,0,0,0,False,False,True
1651,25,buried,188,188,0,0,False,False,True
1651,25,plague,0,0,0,0,False,False,True
1651,26,buried,195,195,0,0,False,False,True
1651,26,plague,1,1,0,0,False,False,True
1651,27,buried,214,211,3,3,True,False,True
1651,27,plague,0,0,0,0,False,False,True
1651,28,buried,166,166,0,0,False,False,True
1651,28,plague,1,1,0,0,False,False,True
1651,29,buried,198,198,0,0,False,False,True
1651,29,plague,1,1,0,0,False,False,True
1651,31,buried,249,199,50,50,True,False,True
1651,31,plague,0,0,0,0,False,False,True
1651,32,buried,205,205,0,0,False,False,True
1651,32,plague,0,0,0,0,False,False,True
1651,33,buried,230,230,0,0,False,False,True
1651,33,plague,2,2,0,0,False,False,True
1651,36,buried,262,262,0,0,False,False,True
1651,36,plague,1,1,0,0,False,False,True
1651,37,buried,254,254,0,0,False,False,True
1651,37,plague,2,2,0,0,False,False,True
1651,38,buried,274,274,0,0,False,False,True
1651,38,plague,0,0,0,0,False,False,True
1651,40,buried,313,309,4,4,True,False,False
1651,40,plague,0,0,0,0,False,False,False
1651,44,buried,266,266,0,0,False,False,True
1651,44,plague,0,0,0,0,False,False,True
1651,46,buried,264,264,0,0,False,False,True
1651,46,plague,0,0,0,0,False,False,True
1651,48,buried,231,231,0,0,False,False,True
1651,48,plague,0,0,0,0,False,False,True
1651,50,buried,200,200,0,0,False,False,True
1651,50,plague,0,0,0,0,False,False,True
1651,51,buried,205,205,0,0,False,False,True
1651,51,plague,0,0,0,0,False,False,True
1651,52,buried,199,199,0,0,False,False,False
1651,52,plague,0,0,0,0,False,False,False
1652,2,buried,206,206,0,0,False,False,True
1652,2,plague,0,0,0,0,False,False,True
1652,6,buried,191,191,0,0,False,False,True
1652,6,plague,0,0,0,0,False,False,True
1652,21,buried,217,216,1,1,True,False,True
1652,21,plague,0,0,0,0,False,False,True
1652,22,buried,242,242,0,0,False,False,True
1652,22,plague,1,1,0,0,False,False,True
1652,35,buried,265,265,0,0,False,False,False
1652,35,plague,1,1,0,0,False,False,False
1652,44,buried,246,246,0,0,False,False,True
1652,44,plague,1,1,0,0,False,False,True
1652,49,buried,211,211,0,0,False,False,True
1652,49,plague,0,0,0,0,False,False,True
1652,52,buried,194,194,0,0,False,False,True
1652,52,plague,0,0,0,0,False,False,True
1653,1,buried,231,230,1,1,True,False,False
1653,1,plague,0,0,0,0,False,False,False
1653,2,buried,224,224,0,0,False,False,True
1653,2,plague,0,0,0,0,False,False,True
1653,3,buried,219,217,2,2,True,False,False
1653,3,plague,0,0,0,0,False,False,False
1653,4,buried,212,221,-9,9,True,False,False
1653,4,plague,0,0,0,0,False,False,False
1653,5,buried,214,214,0,0,False,False,True
1653,5,plague,0,0,0,0,False,False,True
1653,7,buried,242,242,0,0,False,False,True
1653,7,plague,0,0,0,0,False,False,True
1653,8,buried,265,265,0,0,False,False,True
1653,8,plague,0,0,0,0,False,False,True
1653,9,buried,291,292,-1,1,True,False,True
1653,9,plague,0,0,0,0,False,False,True
1653,10,buried,285,285,0,0,False,False,True
1653,10,plague,1,1,0,0,False,False,True
1653,11,buried,337,337,0,0,False,False,True
1653,11,plague,0,0,0,0,False,False,True
1653,12,buried,335,335,0,0,False,False,True
1653,12,plague,1,1,0,0,False,False,True
1653,13,buried,357,357,0,0,False,False,True
1653,13,plague,0,0,0,0,False,False,True
1653,14,buried,279,279,0,0,False,False,True
1653,14,plague,0,0,0,0,False,False,True
1653,15,buried,204,204,0,0,False,False,True
1653,15,plague,0,0,0,0,False,False,True
1653,16,buried,185,185,0,0,False,False,True
1653,16,plague,0,0,0,0,False,False,True
1653,17,buried,175,175,0,0,False,False,True
1653,17,plague,0,0,0,0,False,False,True
1653,18,buried,191,191,0,0,False,False,True
1653,18,plague,0,0,0,0,False,False,True
1653,19,buried,183,183,0,0,False,False,True
1653,19,plague,0,0,0,0,False,False,True
1653,21,buried,218,218,0,0,False,False,True
1653,21,plague,1,1,0,0,False,False,True
1653,22,buried,180,180,0,0,False,False,True
1653,22,plague,0,0,0,0,False,False,True
1653,23,buried,184,184,0,0,False,False,True
1653,23,plague,0,0,0,0,False,False,True
1653,24,buried,154,154,0,0,False,False,True
1653,24,plague,0,0,0,0,False,False,True
1653,25,buried,149,149,0,0,False,False,True
1653,25,plague,0,0,0,0,False,False,True
1653,26,buried,154,154,0,0,False,False,True
1653,26,plague,0,0,0,0,False,False,True
1653,27,buried,156,156,0,0,False,False,True
1653,27,plague,0,0,0,0,False,False,True
1653,28,buried,123,113,10,10,True,False,False
1653,28,plague,0,0,0,0,False,False,False
1653,29,buried,167,166,1,1,True,False,False
1653,29,plague,0,0,0,0,False,False,False
1653,30,buried,164,164,0,0,False,False,True
1653,30,plague,0,0,0,0,False,False,True
1653,31,buried,183,183,0,0,False,False,True
1653,31,plague,0,0,0,0,False,False,True
1653,32,buried,167,167,0,0,False,False,True
1653,32,plague,0,0,0,0,False,False,True
1653,34,buried,177,177,0,0,False,False,True
1653,34,plague,0,0,0,0,False,False,True
1653,35,buried,212,212,0,0,False,False,True
1653,35,plague,0,0,0,0,False,False,True
1653,36,buried,206,206,0,0,False,False,True
1653,36,plague,0,0,0,0,False,False,True
1653,37,buried,206,206,0,0,False,False,True
1653,37,plague,0,0,0,0,False,False,True
1653,38,buried,193,194,-1,1,True,False,True
1653,38,plague,0,0,0,0,False,False,True
1653,39,buried,201,201,0,0,False,False,True
1653,39,plague,0,0,0,0,False,False,True
1653,40,buried,196,196,0,0,False,False,True
1653,40,plague,1,1,0,0,False,False,True
1653,41,buried,208,208,0,0,False,False,True
1653,41,plague,0,0,0,0,False,False,True
1653,42,buried,211,211,0,0,False,False,True
1653,42,plague,0,0,0,0,False,False,True
1653,43,buried,204,204,0,0,False,False,True
1653,43,plague,1,1,0,0,False,False,True
1653,44,buried,200,200,0,0,False,False,True
1653,44,plague,0,0,0,0,False,False,True
1653,46,buried,176,176,0,0,False,False,True
1653,46,plague,0,0,0,0,False,False,True
1653,47,buried,210,210,0,0,False,False,True
1653,47,plague,0,0,0,0,False,False,True
1653,48,buried,225,225,0,0,False,False,True
1653,48,plague,0,0,0,0,False,False,True
1653,49,buried,322,322,0,0,False,False,True
1653,49,plague,0,0,0,0,False,False,True
1653,50,buried,245,245,0,0,False,False,True
1653,50,plague,0,0,0,0,False,False,True
1653,51,buried,196,196,0,0,False,False,True
1653,51,plague,0,0,0,0,False,False,True
1653,52,buried,214,214,0,0,False,False,True
1653,52,plague,1,1,0,0,False,False,True
1654,1,buried,249,249,0,0,False,False,True
1654,1,plague,0,0,0,0,False,False,True
1654,2,buried,254,254,0,0,False,False,True
1654,2,plague,1,1,0,0,False,False,True
1654,3,buried,286,286,0,0,False,False,True
1654,3,plague,0,0,0,0,False,False,True
1654,4,buried,289,289,0,0,False,False,True
1654,4,plague,0,0,0,0,False,False,True
1654,6,buried,238,238,0,0,False,False,True
1654,6,plague,1,1,0,0,False,False,True
1654,7,buried,271,271,0,0,False,False,True
1654,7,plague,1,1,0,0,False,False,True
1654,8,buried,293,293,0,0,False,False,True
1654,8,plague,0,0,0,0,False,False,True
1654,9,buried,209,209,0,0,False,False,True
1654,9,plague,0,0,0,0,False,False,True
1654,11,buried,227,227,0,0,False,False,True
1654,11,plague,0,0,0,0,False,False,True
1654,12,buried,229,229,0,0,False,False,True
1654,12,plague,0,0,0,0,False,False,True
1654,13,buried,223,223,0,0,False,False,True
1654,13,plague,0,0,0,0,False,False,True
1654,14,buried,216,216,0,0,False,False,True
1654,14,plague,0,0,0,0,False,False,True
1654,15,buried,305,305,0,0,False,False,True
1654,15,plague,1,1,0,0,False,False,True
1654,17,buried,275,275,0,0,False,False,True
1654,17,plague,0,0,0,0,False,False,True
1654,18,buried,255,255,0,0,False,False,True
1654,18,plague,0,0,0,0,False,False,True
1654,21,buried,250,248,2,2,True,False,True
1654,21,plague,1,1,0,0,False,False,True
1654,22,buried,237,237,0,0,False,False,True
1654,22,plague,0,0,0,0,False,False,True
1654,23,buried,222,222,0,0,False,False,True
1654,23,plague,0,0,0,0,False,False,True
1654,24,buried,193,193,0,0,False,False,True
1654,24,plague,0,0,0,0,False,False,True
1654,25,buried,237,237,0,0,False,False,True
1654,25,plague,0,0,0,0,False,False,True
1654,26,buried,226,226,0,0,False,False,True
1654,26,plague,0,0,0,0,False,False,True
1654,27,buried,201,201,0,0,False,False,True
1654,27,plague,0,0,0,0,False,False,True
1654,28,buried,181,180,1,1,True,False,True
1654,28,plague,0,0,0,0,False,False,True
1654,29,buried,183,183,0,0,False,False,True
1654,29,plague,0,0,0,0,False,False,True
1654,30,buried,173,173,0,0,False,False,True
1654,30,plague,0,0,0,0,False,False,True
1654,31,buried,199,199,0,0,False,False,True
1654,31,plague,0,0,0,0,False,False,True
1654,32,buried,213,213,0,0,False,False,True
1654,32,plague,0,0,0,0,False,False,True
1654,33,buried,272,272,0,0,False,False,True
1654,33,plague,1,1,0,0,False,False,True
1654,34,buried,259,259,0,0,False,False,True
1654,34,plague,0,0,0,0,False,False,True
1654,35,buried,312,312,0,0,False,False,True
1654,35,plague,0,0,0,0,False,False,True
1654,36,buried,319,319,0,0,False,False,True
1654,36,plague,0,0,0,0,False,False,True
1654,37,buried,245,245,0,0,False,False,True
1654,37,plague,1,1,0,0,False,False,True
1654,38,buried,254,254,0,0,False,False,True
1654,38,plague,2,2,0,0,False,False,True
1654,39,buried,262,262,0,0,False,False,True
1654,39,plague,0,0,0,0,False,False,True
1654,41,buried,302,302,0,0,False,False,True
1654,41,plague,0,0,0,0,False,False,True
1654,42,buried,283,282,1,1,True,False,True
1654,42,plague,1,1,0,0,False,False,True
1654,43,buried,272,272,0,0,False,False,True
1654,43,plague,0,0,0,0,False,False,True
1654,44,buried,266,266,0,0,False,False,True
1654,44,plague,1,1,0,0,False,False,True
1654,45,buried,240,240,0,0,False,False,True
1654,45,plague,2,2,0,0,False,False,True
1654,46,buried,264,264,0,0,False,False,True
1654,46,plague,1,1,0,0,False,False,True
1654,47,buried,255,255,0,0,False,False,True
1654,47,plague,0,0,0,0,False,False,True
1654,48,buried,253,253,0,0,False,False,True
1654,48,plague,0,0,0,0,False,False,True
1654,49,buried,291,291,0,0,False,False,True
1654,49,plague,2,2,0,0,False,False,True
1654,50,buried,311,311,0,0,False,False,True
1654,50,plague,1,1,0,0,False,False,True
1654,51,buried,280,280,0,0,False,False,True
1654,51,plague,0,0,0,0,False,False,True
1654,52,buried,268,268,0,0,False,False,True
1654,52,plague,0,0,0,0,False,False,True
1655,1,buried,259,259,0,0,False,False,True
1655,1,plague,0,0,0,0,False,False,True
1655,3,buried,263,253,10,10,True,False,False
1655,3,plague,0,0,0,0,False,False,False
1655,4,buried,280,280,0,0,False,False,True
1655,4,plague,0,0,0,0,False,False,True
1655,6,buried,286,286,0,0,False,False,False
1655,6,plague,0,0,0,0,False,False,False
1655,7,buried,249,249,0,0,False,False,False
1655,7,plague,0,0,0,0,False,False,False
1655,8,buried,223,228,-5,5,True,False,True
1655,8,plague,0,0,0,0,False,False,True
1655,10,buried,295,295,0,0,False,False,False
1655,10,plague,0,0,0,0,False,False,False
1655,12,buried,253,252,1,1,True,False,False
1655,12,plague,0,0,0,0,False,False,False
1655,13,buried,291,286,5,5,True,False,False
1655,13,plague,0,0,0,0,False,False,False
1655,14,buried,308,307,1,1,True,False,False
1655,14,plague,0,0,0,0,False,False,False
1655,15,buried,193,190,3,3,True,False,True
1655,15,plague,0,0,0,0,False,False,True
1655,21,buried,231,231,0,0,False,False,True
1655,21,plague,0,0,0,0,False,False,True
1655,22,buried,204,204,0,0,False,False,True
1655,22,plague,0,0,0,0,False,False,True
1655,23,buried,192,192,0,0,False,False,True
1655,23,plague,0,0,0,0,False,False,True
1655,24,buried,178,178,0,0,False,False,True
1655,24,plague,0,0,0,0,False,False,True
1655,25,buried,203,203,0,0,False,False,True
1655,25,plague,1,1,0,0,False,False,True
1655,26,buried,178,178,0,0,False,False,True
1655,26,plague,0,0,0,0,False,False,True
1655,28,buried,160,160,0,0,False,False,True
1655,28,plague,0,0,0,0,False,False,True
1655,29,buried,177,176,1,1,True,False,True
1655,29,plague,0,0,0,0,False,False,True
1655,30,buried,156,156,0,0,False,False,True
1655,30,plague,0,0,0,0,False,False,True
1655,31,buried,196,196,0,0,False,False,True
1655,31,plague,0,0,0,0,False,False,True
1655,32,buried,200,200,0,0,False,False,True
1655,32,plague,1,1,0,0,False,False,True
1655,33,buried,229,229,0,0,False,False,True
1655,33,plague,0,0,0,0,False,False,True
1655,34,buried,178,178,0,0,False,False,True
1655,34,plague,0,0,0,0,False,False,True
1655,35,buried,205,205,0,0,False,False,False
1655,35,plague,0,0,0,0,False,False,False
1655,36,buried,216,216,0,0,False,False,True
1655,36,plague,1,1,0,0,False,False,True
1655,38,buried,217,217,0,0,False,False,True
1655,38,plague,0,0,0,0,False,False,True
1655,39,buried,224,224,0,0,False,False,True
1655,39,plague,0,0,0,0,False,False,True
1655,40,buried,197,196,1,1,True,False,True
1655,40,plague,0,0,0,0,False,False,True
1655,41,buried,218,218,0,0,False,False,True
1655,41,plague,0,0,0,0,False,False,True
1655,42,buried,210,210,0,0,False,False,True
1655,42,plague,0,0,0,0,False,False,True
1655,43,buried,194,194,0,0,False,False,True
1655,43,plague,0,0,0,0,False,False,True
1655,44,buried,197,197,0,0,False,False,True
1655,44,plague,0,0,0,0,False,False,True
1655,45,buried,199,199,0,0,False,False,True
1655,45,plague,1,1,0,0,False,False,True
1655,46,buried,194,194,0,0,False,False,True
1655,46,plague,0,0,0,0,False,False,True
1655,47,buried,185,185,0,0,False,False,True
1655,47,plague,0,0,0,0,False,False,True
1655,48,buried,221,221,0,0,False,False,True
1655,48,plague,0,0,0,0,False,False,True
1655,49,buried,231,231,0,0,False,False,True
1655,49,plague,0,0,0,0,False,False,True
1655,50,buried,220,240,-20,20,True,False,True
1655,50,plague,0,0,0,0,False,False,True
1655,51,buried,288,286,2,2,True,False,False
1655,51,plague,0,0,0,0,False,False,False
1655,52,buried,259,259,0,0,False,False,True
1655,52,plague,0,0,0,0,False,False,True
1657,1,buried,370,370,0,0,False,False,True
1657,1,plague,0,0,0,0,False,False,True
1657,2,buried,237,237,0,0,False,False,True
1657,2,plague,0,0,0,0,False,False,True
1657,4,buried,278,279,-1,1,True,False,True
1657,4,plague,0,0,0,0,False,False,True
1657,5,buried,323,323,0,0,False,False,True
1657,5,plague,1,1,0,0,False,False,True
1657,6,buried,276,278,-2,2,True,False,True
1657,6,plague,0,0,0,0,False,False,True
1657,7,buried,322,322,0,0,False,False,True
1657,7,plague,0,0,0,0,False,False,True
1657,8,buried,368,368,0,0,False,False,True
1657,8,plague,0,0,0,0,False,False,True
1657,9,buried,338,338,0,0,False,False,True
1657,9,plague,0,0,0,0,False,False,True
1657,10,buried,301,302,-1,1,True,False,True
1657,10,plague,0,0,0,0,False,False,True
1657,11,buried,296,296,0,0,False,False,True
1657,11,plague,0,0,0,0,False,False,True
1657,13,buried,270,270,0,0,False,False,True
1657,13,plague,0,0,0,0,False,False,True
1657,14,buried,319,319,0,0,False,False,True
1657,14,plague,0,0,0,0,False,False,True
1657,16,buried,217,217,0,0,False,False,True
1657,16,plague,0,0,0,0,False,False,True
1657,17,buried,249,249,0,0,False,False,True
1657,17,plague,0,0,0,0,False,False,True
1657,18,buried,210,210,0,0,False,False,True
1657,18,plague,0,0,0,0,False,False,True
1657,19,buried,204,204,0,0,False,False,True
1657,19,plague,0,0,0,0,False,False,True
1657,20,buried,207,208,-1,1,True,False,True
1657,20,plague,0,0,0,0,False,False,True
1657,22,buried,184,185,-1,1,True,False,True
1657,22,plague,0,0,0,0,False,False,True
1657,24,buried,175,175,0,0,False,False,True
1657,24,plague,0,0,0,0,False,False,True
