count_type,count,parish_id,id,week_id,year_range,year_id,split_year
General,10,113,15830,1715-1716-90,1715-1716,1716,1715/1716
General,50,114,15831,1715-1716-90,1715-1716,1716,1715/1716
General,8,115,15832,1715-1716-90,1715-1716,1716,1715/1716
General,29,116,15833,1715-1716-90,1715-1716,1716,1715/1716
General,8,121,15834,1715-1716-90,1715-1716,1716,1715/1716
General,32,122,15835,1715-1716-90,1715-1716,1716,1715/1716
General,21,123,15836,1715-1716-90,1715-1716,1716,1715/1716
General,26,124,15837,1715-1716-90,1715-1716,1716,1715/1716
General,86,125,15838,1715-1716-90,1715-1716,1716,1715/1716
General,17,126,15839,1715-1716-90,1715-1716,1716,1715/1716
General,21,127,15840,1715-1716-90,1715-1716,1716,1715/1716
General,22,128,15841,1715-1716-90,1715-1716,1716,1715/1716
General,16,132,15842,1715-1716-90,1715-1716,1716,1715/1716
General,1165,19,15843,1715-1716-90,1715-1716,1716,1715/1716
General,57,28,15844,1715-1716-90,1715-1716,1716,1715/1716
General,33,29,15845,1715-1716-90,1715-1716,1716,1715/1716
General,200,34,15846,1715-1716-90,1715-1716,1716,1715/1716
General,817,35,15847,1715-1716-90,1715-1716,1716,1715/1716
General,521,37,15848,1715-1716-90,1715-1716,1716,1715/1716
General,23,10,15849,1715-1716-90,1715-1716,1716,1715/1716
General,309,38,15850,1715-1716-90,1715-1716,1716,1715/1716
General,208,44,15851,1715-1716-90,1715-1716,1716,1715/1716
General,485,51,15852,1715-1716-90,1715-1716,1716,1715/1716
General,1367,52,15853,1715-1716-90,1715-1716,1716,1715/1716
General,817,117,15854,1715-1716-90,1715-1716,1716,1715/1716
General,628,16,15855,1715-1716-90,1715-1716,1716,1715/1716
General,647,15,15856,1715-1716-90,1715-1716,1716,1715/1716
General,181,129,15857,1715-1716-90,1715-1716,1716,1715/1716
General,21,131,15858,1715-1716-90,1715-1716,1716,1715/1716
General,1347,53,15859,1715-1716-90,1715-1716,1716,1715/1716
General,165,12,15860,1715-1716-90,1715-1716,1716,1715/1716
General,422,56,15861,1715-1716-90,1715-1716,1716,1715/1716
General,206,64,15862,1715-1716-90,1715-1716,1716,1715/1716
General,325,13,15863,1715-1716-90,1715-1716,1716,1715/1716
General,643,69,15864,1715-1716-90,1715-1716,1716,1715/1716
General,458,70,15865,1715-1716-90,1715-1716,1716,1715/1716
General,178,89,15866,1715-1716-90,1715-1716,1716,1715/1716
General,175,92,15867,1715-1716-90,1715-1716,1716,1715/1716
General,889,96,15868,1715-1716-90,1715-1716,1716,1715/1716
General,450,120,15869,1715-1716-90,1715-1716,1716,1715/1716
General,214,14,15870,1715-1716-90,1715-1716,1716,1715/1716
General,2369,130,15871,1715-1716-90,1715-1716,1716,1715/1716
General,419,40,15872,1715-1716-90,1715-1716,1716,1715/1716
General,256,119,15873,1715-1716-90,1715-1716,1716,1715/1716
General,1605,77,15874,1715-1716-90,1715-1716,1716,1715/1716
General,113,93,15875,1715-1716-90,1715-1716,1716,1715/1716
General,1006,76,15876,1715-1716-90,1715-1716,1716,1715/1716
General,34,17,15877,1718-1719-90,1718-1719,1719,1718/1719
General,104,1,15878,1718-1719-90,1718-1719,1719,1718/1719
General,11,2,15879,1718-1719-90,1718-1719,1719,1718/1719
General,53,3,15880,1718-1719-90,1718-1719,1719,1718/1719
General,0,4,15881,1718-1719-90,1718-1719,1719,1718/1719
General,17,5,15882,1718-1719-90,1718-1719,1719,1718/1719
General,13,6,15883,1718-1719-90,1718-1719,1719,1718/1719
General,32,7,15884,1718-1719-90,1718-1719,1719,1718/1719
General,69,8,15885,1718-1719-90,1718-1719,1719,1718/1719
General,36,18,15886,1718-1719-90,1718-1719,1719,1718/1719
General,17,20,15887,1718-1719-90,1718-1719,1719,1718/1719
General,51,21,15888,1718-1719-90,1718-1719,1719,1718/1719
General,56,22,15889,1718-1719-90,1718-1719,1719,1718/1719
General,29,23,15890,1718-1719-90,1718-1719,1719,1718/1719
General,126,24,15891,1718-1719-90,1718-1719,1719,1718/1719
General,9,25,15892,1718-1719-90,1718-1719,1719,1718/1719
General,16,26,15893,1718-1719-90,1718-1719,1719,1718/1719
General,24,27,15894,1718-1719-90,1718-1719,1719,1718/1719
General,17,30,15895,1718-1719-90,1718-1719,1719,1718/1719
General,11,31,15896,1718-1719-90,1718-1719,1719,1718/1719
General,36,32,15897,1718-1719-90,1718-1719,1719,1718/1719
General,3,33,15898,1718-1719-90,1718-1719,1719,1718/1719
General,10,36,15899,1718-1719-90,1718-1719,1719,1718/1719
General,186,11,15900,1718-1719-90,1718-1719,1719,1718/1719
General,15,39,15901,1718-1719-90,1718-1719,1719,1718/1719
General,11,41,15902,1718-1719-90,1718-1719,1719,1718/1719
General,31,42,15903,1718-1719-90,1718-1719,1719,1718/1719
General,72,43,15904,1718-1719-90,1718-1719,1719,1718/1719
General,17,45,15905,1718-1719-90,1718-1719,1719,1718/1719
General,26,46,15906,1718-1719-90,1718-1719,1719,1718/1719
General,35,47,15907,1718-1719-90,1718-1719,1719,1718/1719
General,35,48,15908,1718-1719-90,1718-1719,1719,1718/1719
General,9,49,15909,1718-1719-90,1718-1719,1719,1718/1719
General,14,50,15910,1718-1719-90,1718-1719,1719,1718/1719
General,69,54,15911,1718-1719-90,1718-1719,1719,1718/1719
General,31,55,15912,1718-1719-90,1718-1719,1719,1718/1719
General,23,57,15913,1718-1719-90,1718-1719,1719,1718/1719
General,34,58,15914,1718-1719-90,1718-1719,1719,1718/1719
General,18,59,15915,1718-1719-90,1718-1719,1719,1718/1719
General,2,60,15916,1718-1719-90,1718-1719,1719,1718/1719
General,16,61,15917,1718-1719-90,1718-1719,1719,1718/1719
General,51,62,15918,1718-1719-90,1718-1719,1719,1718/1719
General,59,63,15919,1718-1719-90,1718-1719,1719,1718/1719
General,42,65,15920,1718-1719-90,1718-1719,1719,1718/1719
General,12,66,15921,1718-1719-90,1718-1719,1719,1718/1719
General,5,67,15922,1718-1719-90,1718-1719,1719,1718/1719
General,37,68,15923,1718-1719-90,1718-1719,1719,1718/1719
General,43,71,15924,1718-1719-90,1718-1719,1719,1718/1719
General,23,72,15925,1718-1719-90,1718-1719,1719,1718/1719
General,5,73,15926,1718-1719-90,1718-1719,1719,1718/1719
General,0,74,15927,1718-1719-90,1718-1719,1719,1718/1719
General,20,75,15928,1718-1719-90,1718-1719,1719,1718/1719
General,17,83,15929,1718-1719-90,1718-1719,1719,1718/1719
General,41,84,15930,1718-1719-90,1718-1719,1719,1718/1719
General,31,85,15931,1718-1719-90,1718-1719,1719,1718/1719
General,24,90,15932,1718-1719-90,1718-1719,1719,1718/1719
General,2,86,15933,1718-1719-90,1718-1719,1719,1718/1719
General,0,87,15934,1718-1719-90,1718-1719,1719,1718/1719
General,29,88,15935,1718-1719-90,1718-1719,1719,1718/1719
General,4,91,15936,1718-1719-90,1718-1719,1719,1718/1719
General,37,94,15937,1718-1719-90,1718-1719,1719,1718/1719
General,17,95,15938,1718-1719-90,1718-1719,1719,1718/1719
General,0,97,15939,1718-1719-90,1718-1719,1719,1718/1719
General,5,98,15940,1718-1719-90,1718-1719,1719,1718/1719
General,10,78,15941,1718-1719-90,1718-1719,1719,1718/1719
General,46,79,15942,1718-1719-90,1718-1719,1719,1718/1719
General,8,80,15943,1718-1719-90,1718-1719,1719,1718/1719
General,11,81,15944,1718-1719-90,1718-1719,1719,1718/1719
General,29,82,15945,1718-1719-90,1718-1719,1719,1718/1719
General,8,99,15946,1718-1719-90,1718-1719,1719,1718/1719
General,0,100,15947,1718-1719-90,1718-1719,1719,1718/1719
General,31,101,15948,1718-1719-90,1718-1719,1719,1718/1719
General,31,102,15949,1718-1719-90,1718-1719,1719,1718/1719
General,19,103,15950,1718-1719-90,1718-1719,1719,1718/1719
General,30,104,15951,1718-1719-90,1718-1719,1719,1718/1719
General,35,105,15952,1718-1719-90,1718-1719,1719,1718/1719
General,11,106,15953,1718-1719-90,1718-1719,1719,1718/1719
General,17,107,15954,1718-1719-90,1718-1719,1719,1718/1719
General,16,108,15955,1718-1719-90,1718-1719,1719,1718/1719
General,16,109,15956,1718-1719-90,1718-1719,1719,1718/1719
General,34,110,15957,1718-1719-90,1718-1719,1719,1718/1719
General,2,111,15958,1718-1719-90,1718-1719,1719,1718/1719
General,22,112,15959,1718-1719-90,1718-1719,1719,1718/1719
General,15,113,15960,1718-1719-90,1718-1719,1719,1718/1719
General,47,114,15961,1718-1719-90,1718-1719,1719,1718/1719
General,11,115,15962,1718-1719-90,1718-1719,1719,1718/1719
General,33,116,15963,1718-1719-90,1718-1719,1719,1718/1719
General,5,121,15964,1718-1719-90,1718-1719,1719,1718/1719
General,38,122,15965,1718-1719-90,1718-1719,1719,1718/1719
General,30,123,15966,1718-1719-90,1718-1719,1719,1718/1719
General,28,124,15967,1718-1719-90,1718-1719,1719,1718/1719
General,99,125,15968,1718-1719-90,1718-1719,1719,1718/1719
General,17,126,15969,1718-1719-90,1718-1719,1719,1718/1719
General,25,127,15970,1718-1719-90,1718-1719,1719,1718/1719
General,24,128,15971,1718-1719-90,1718-1719,1719,1718/1719
General,13,132,15972,1718-1719-90,1718-1719,1719,1718/1719
General,1296,19,15973,1718-1719-90,1718-1719,1719,1718/1719
General,60,28,15974,1718-1719-90,1718-1719,1719,1718/1719
General,24,29,15975,1718-1719-90,1718-1719,1719,1718/1719
General,208,34,15976,1718-1719-90,1718-1719,1719,1718/1719
General,819,35,15977,1718-1719-90,1718-1719,1719,1718/1719
General,516,37,15978,1718-1719-90,1718-1719,1719,1718/1719
General,17,10,15979,1718-1719-90,1718-1719,1719,1718/1719
General,357,38,15980,1718-1719-90,1718-1719,1719,1718/1719
General,230,44,15981,1718-1719-90,1718-1719,1719,1718/1719
General,499,51,15982,1718-1719-90,1718-1719,1719,1718/1719
General,1481,52,15983,1718-1719-90,1718-1719,1719,1718/1719
General,786,117,15984,1718-1719-90,1718-1719,1719,1718/1719
General,771,16,15985,1718-1719-90,1718-1719,1719,1718/1719
General,728,15,15986,1718-1719-90,1718-1719,1719,1718/1719
General,250,129,15987,1718-1719-90,1718-1719,1719,1718/1719
General,27,131,15988,1718-1719-90,1718-1719,1719,1718/1719
General,1747,53,15989,1718-1719-90,1718-1719,1719,1718/1719
General,173,12,15990,1718-1719-90,1718-1719,1719,1718/1719
General,413,56,15991,1718-1719-90,1718-1719,1719,1718/1719
General,169,64,15992,1718-1719-90,1718-1719,1719,1718/1719
General,454,13,15993,1718-1719-90,1718-1719,1719,1718/1719
General,664,69,15994,1718-1719-90,1718-1719,1719,1718/1719
General,484,70,15995,1718-1719-90,1718-1719,1719,1718/1719
General,207,89,15996,1718-1719-90,1718-1719,1719,1718/1719
General,322,92,15997,1718-1719-90,1718-1719,1719,1718/1719
General,884,96,15998,1718-1719-90,1718-1719,1719,1718/1719
General,442,120,15999,1718-1719-90,1718-1719,1719,1718/1719
General,229,14,16000,1718-1719-90,1718-1719,1719,1718/1719
General,2257,130,16001,1718-1719-90,1718-1719,1719,1718/1719
General,522,40,16002,1718-1719-90,1718-1719,1719,1718/1719
General,243,119,16003,1718-1719-90,1718-1719,1719,1718/1719
General,1927,77,16004,1718-1719-90,1718-1719,1719,1718/1719
General,146,93,16005,1718-1719-90,1718-1719,1719,1718/1719
General,1210,76,16006,1718-1719-90,1718-1719,1719,1718/1719
General,31,17,16007,1719-1720-90,1719-1720,1720,1719/1720
General,76,1,16008,1719-1720-90,1719-1720,1720,1719/1720
General,14,2,16009,1719-1720-90,1719-1720,1720,1719/1720
General,57,3,16010,1719-1720-90,1719-1720,1720,1719/1720
General,0,4,16011,1719-1720-90,1719-1720,1720,1719/1720
General,20,5,16012,1719-1720-90,1719-1720,1720,1719/1720
General,12,6,16013,1719-1720-90,1719-1720,1720,1719/1720
General,26,7,16014,1719-1720-90,1719-1720,1720,1719/1720
General,64,8,16015,1719-1720-90,1719-1720,1720,1719/1720
General,23,18,16016,1719-1720-90,1719-1720,1720,1719/1720
General,15,20,16017,1719-1720-90,1719-1720,1720,1719/1720
General,43,21,16018,1719-1720-90,1719-1720,1720,1719/1720
General,47,22,16019,1719-1720-90,1719-1720,1720,1719/1720
General,40,23,16020,1719-1720-90,1719-1720,1720,1719/1720
General,122,24,16021,1719-1720-90,1719-1720,1720,1719/1720
General,14,25,16022,1719-1720-90,1719-1720,1720,1719/1720
General,24,26,16023,1719-1720-90,1719-1720,1720,1719/1720
General,19,27,16024,1719-1720-90,1719-1720,1720,1719/1720
General,24,30,16025,1719-1720-90,1719-1720,1720,1719/1720
General,16,31,16026,1719-1720-90,1719-1720,1720,1719/1720
General,36,32,16027,1719-1720-90,1719-1720,1720,1719/1720
General,1,33,16028,1719-1720-90,1719-1720,1720,1719/1720
General,12,36,16029,1719-1720-90,1719-1720,1720,1719/1720
General,149,11,16030,1719-1720-90,1719-1720,1720,1719/1720
General,22,39,16031,1719-1720-90,1719-1720,1720,1719/1720
General,18,41,16032,1719-1720-90,1719-1720,1720,1719/1720
General,25,42,16033,1719-1720-90,1719-1720,1720,1719/1720
General,84,43,16034,1719-1720-90,1719-1720,1720,1719/1720
General,14,45,16035,1719-1720-90,1719-1720,1720,1719/1720
General,21,46,16036,1719-1720-90,1719-1720,1720,1719/1720
General,38,47,16037,1719-1720-90,1719-1720,1720,1719/1720
General,27,48,16038,1719-1720-90,1719-1720,1720,1719/1720
General,7,49,16039,1719-1720-90,1719-1720,1720,1719/1720
General,16,50,16040,1719-1720-90,1719-1720,1720,1719/1720
General,57,54,16041,1719-1720-90,1719-1720,1720,1719/1720
General,35,55,16042,1719-1720-90,1719-1720,1720,1719/1720
General,25,57,16043,1719-1720-90,1719-1720,1720,1719/1720
General,39,58,16044,1719-1720-90,1719-1720,1720,1719/1720
General,15,59,16045,1719-1720-90,1719-1720,1720,1719/1720
General,5,60,16046,1719-1720-90,1719-1720,1720,1719/1720
General,25,61,16047,1719-1720-90,1719-1720,1720,1719/1720
General,49,62,16048,1719-1720-90,1719-1720,1720,1719/1720
General,63,63,16049,1719-1720-90,1719-1720,1720,1719/1720
General,43,65,16050,1719-1720-90,1719-1720,1720,1719/1720
General,14,66,16051,1719-1720-90,1719-1720,1720,1719/1720
General,7,67,16052,1719-1720-90,1719-1720,1720,1719/1720
General,21,68,16053,1719-1720-90,1719-1720,1720,1719/1720
General,42,71,16054,1719-1720-90,1719-1720,1720,1719/1720
General,30,72,16055,1719-1720-90,1719-1720,1720,1719/1720
General,11,73,16056,1719-1720-90,1719-1720,1720,1719/1720
General,0,74,16057,1719-1720-90,1719-1720,1720,1719/1720
General,9,75,16058,1719-1720-90,1719-1720,1720,1719/1720
General,25,83,16059,1719-1720-90,1719-1720,1720,1719/1720
General,31,84,16060,1719-1720-90,1719-1720,1720,1719/1720
General,41,85,16061,1719-1720-90,1719-1720,1720,1719/1720
General,20,90,16062,1719-1720-90,1719-1720,1720,1719/1720
General,5,86,16063,1719-1720-90,1719-1720,1720,1719/1720
General,0,87,16064,1719-1720-90,1719-1720,1720,1719/1720
General,33,88,16065,1719-1720-90,1719-1720,1720,1719/1720
General,12,91,16066,1719-1720-90,1719-1720,1720,1719/1720
General,22,94,16067,1719-1720-90,1719-1720,1720,1719/1720
General,16,95,16068,1719-1720-90,1719-1720,1720,1719/1720
General,0,97,16069,1719-1720-90,1719-1720,1720,1719/1720
General,12,98,16070,1719-1720-90,1719-1720,1720,1719/1720
General,10,78,16071,1719-1720-90,1719-1720,1720,1719/1720
General,29,79,16072,1719-1720-90,1719-1720,1720,1719/1720
General,18,80,16073,1719-1720-90,1719-1720,1720,1719/1720
General,15,81,16074,1719-1720-90,1719-1720,1720,1719/1720
General,34,82,16075,1719-1720-90,1719-1720,1720,1719/1720
General,10,99,16076,1719-1720-90,1719-1720,1720,1719/1720
General,0,100,16077,1719-1720-90,1719-1720,1720,1719/1720
General,30,101,16078,1719-1720-90,1719-1720,1720,1719/1720
General,30,102,16079,1719-1720-90,1719-1720,1720,1719/1720
General,26,103,16080,1719-1720-90,1719-1720,1720,1719/1720
General,32,104,16081,1719-1720-90,1719-1720,1720,1719/1720
General,42,105,16082,1719-1720-90,1719-1720,1720,1719/1720
General,5,106,16083,1719-1720-90,1719-1720,1720,1719/1720
General,14,107,16084,1719-1720-90,1719-1720,1720,1719/1720
General,13,108,16085,1719-1720-90,1719-1720,1720,1719/1720
General,7,109,16086,1719-1720-90,1719-1720,1720,1719/1720
General,17,110,16087,1719-1720-90,1719-1720,1720,1719/1720
General,5,111,16088,1719-1720-90,1719-1720,1720,1719/1720
General,14,112,16089,1719-1720-90,1719-1720,1720,1719/1720
General,14,113,16090,1719-1720-90,1719-1720,1720,1719/1720
General,45,114,16091,1719-1720-90,1719-1720,1720,1719/1720
General,5,115,16092,1719-1720-90,1719-1720,1720,1719/1720
General,48,116,16093,1719-1720-90,1719-1720,1720,1719/1720
General,7,121,16094,1719-1720-90,1719-1720,1720,1719/1720
General,38,122,16095,1719-1720-90,1719-1720,1720,1719/1720
General,35,123,16096,1719-1720-90,1719-1720,1720,1719/1720
General,15,124,16097,1719-1720-90,1719-1720,1720,1719/1720
General,96,125,16098,1719-1720-90,1719-1720,1720,1719/1720
General,17,126,16099,1719-1720-90,1719-1720,1720,1719/1720
General,20,127,16100,1719-1720-90,1719-1720,1720,1719/1720
General,11,128,16101,1719-1720-90,1719-1720,1720,1719/1720
General,19,132,16102,1719-1720-90,1719-1720,1720,1719/1720
General,1221,19,16103,1719-1720-90,1719-1720,1720,1719/1720
General,52,28,16104,1719-1720-90,1719-1720,1720,1719/1720
General,30,29,16105,1719-1720-90,1719-1720,1720,1719/1720
General,191,34,16106,1719-1720-90,1719-1720,1720,1719/1720
General,816,35,16107,1719-1720-90,1719-1720,1720,1719/1720
General,544,37,16108,1719-1720-90,1719-1720,1720,1719/1720
General,18,10,16109,1719-1720-90,1719-1720,1720,1719/1720
General,306,38,16110,1719-1720-90,1719-1720,1720,1719/1720
General,306,44,16111,1719-1720-90,1719-1720,1720,1719/1720
General,552,51,16112,1719-1720-90,1719-1720,1720,1719/1720
General,1419,52,16113,1719-1720-90,1719-1720,1720,1719/1720
General,929,117,16114,1719-1720-90,1719-1720,1720,1719/1720
General,775,16,16115,1719-1720-90,1719-1720,1720,1719/1720
General,681,15,16116,1719-1720-90,1719-1720,1720,1719/1720
General,240,129,16117,1719-1720-90,1719-1720,1720,1719/1720
General,25,131,16118,1719-1720-90,1719-1720,1720,1719/1720
General,1698,53,16119,1719-1720-90,1719-1720,1720,1719/1720
General,172,12,16120,1719-1720-90,1719-1720,1720,1719/1720
General,458,56,16121,1719-1720-90,1719-1720,1720,1719/1720
General,194,64,16122,1719-1720-90,1719-1720,1720,1719/1720
General,,13,16123,1719-1720-90,1719-1720,1720,1719/1720
General,697,69,16124,1719-1720-90,1719-1720,1720,1719/1720
General,458,70,16125,1719-1720-90,1719-1720,1720,1719/1720
General,,89,16126,1719-1720-90,1719-1720,1720,1719/1720
General,350,92,16127,1719-1720-90,1719-1720,1720,1719/1720
General,937,96,16128,1719-1720-90,1719-1720,1720,1719/1720
General,526,120,16129,1719-1720-90,1719-1720,1720,1719/1720
General,278,14,16130,1719-1720-90,1719-1720,1720,1719/1720
General,2543,130,16131,1719-1720-90,1719-1720,1720,1719/1720
General,561,40,16132,1719-1720-90,1719-1720,1720,1719/1720
General,253,119,16133,1719-1720-90,1719-1720,1720,1719/1720
General,1969,77,16134,1719-1720-90,1719-1720,1720,1719/1720
General,141,93,16135,1719-1720-90,1719-1720,1720,1719/1720
General,1278,76,16136,1719-1720-90,1719-1720,1720,1719/1720
General,34,17,16137,1747-1748-90,1747-1748,1748,1747/1748
General,66,1,16138,1747-1748-90,1747-1748,1748,1747/1748
General,5,2,16139,1747-1748-90,1747-1748,1748,1747/1748
General,34,3,16140,1747-1748-90,1747-1748,1748,1747/1748
General,0,4,16141,1747-1748-90,1747-1748,1748,1747/1748
General,19,5,16142,1747-1748-90,1747-1748,1748,1747/1748
General,17,6,16143,1747-1748-90,1747-1748,1748,1747/1748
General,20,7,16144,1747-1748-90,1747-1748,1748,1747/1748
General,40,8,16145,1747-1748-90,1747-1748,1748,1747/1748
General,23,18,16146,1747-1748-90,1747-1748,1748,1747/1748
General,1,20,16147,1747-1748-90,1747-1748,1748,1747/1748
General,38,21,16148,1747-1748-90,1747-1748,1748,1747/1748
General,73,22,16149,1747-1748-90,1747-1748,1748,1747/1748
General,35,23,16150,1747-1748-90,1747-1748,1748,1747/1748
General,172,24,16151,1747-1748-90,1747-1748,1748,1747/1748
General,4,25,16152,1747-1748-90,1747-1748,1748,1747/1748
General,0,26,16153,1747-1748-90,1747-1748,1748,1747/1748
General,17,27,16154,1747-1748-90,1747-1748,1748,1747/1748
General,12,30,16155,1747-1748-90,1747-1748,1748,1747/1748
General,16,31,16156,1747-1748-90,1747-1748,1748,1747/1748
General,43,32,16157,1747-1748-90,1747-1748,1748,1747/1748
General,2,33,16158,1747-1748-90,1747-1748,1748,1747/1748
General,5,36,16159,1747-1748-90,1747-1748,1748,1747/1748
General,129,11,16160,1747-1748-90,1747-1748,1748,1747/1748
General,5,39,16161,1747-1748-90,1747-1748,1748,1747/1748
General,3,41,16162,1747-1748-90,1747-1748,1748,1747/1748
General,35,42,16163,1747-1748-90,1747-1748,1748,1747/1748
General,55,43,16164,1747-1748-90,1747-1748,1748,1747/1748
General,14,45,16165,1747-1748-90,1747-1748,1748,1747/1748
