count,count_type,bill_type,parish_id,year,week_id,year_range,split_year
25,Total,General,96,1742,1741-1742-90,1741-1742,1741/1742
12,Total,General,101,1742,1741-1742-90,1741-1742,1741/1742
4,Total,General,97,1742,1741-1742-90,1741-1742,1741/1742
0,Total,General,98,1742,1741-1742-90,1741-1742,1741/1742
32,Total,General,99,1742,1741-1742-90,1741-1742,1741/1742
8,Total,General,103,1742,1741-1742-90,1741-1742,1741/1742
27,Total,General,106,1742,1741-1742-90,1741-1742,1741/1742
16,Total,General,107,1742,1741-1742-90,1741-1742,1741/1742
0,Total,General,109,1742,1741-1742-90,1741-1742,1741/1742
18,Total,General,110,1742,1741-1742-90,1741-1742,1741/1742
13,Total,General,89,1742,1741-1742-90,1741-1742,1741/1742
12,Total,General,90,1742,1741-1742-90,1741-1742,1741/1742
21,Total,General,91,1742,1741-1742-90,1741-1742,1741/1742
6,Total,General,92,1742,1741-1742-90,1741-1742,1741/1742
27,Total,General,93,1742,1741-1742-90,1741-1742,1741/1742
12,Total,General,112,1742,1741-1742-90,1741-1742,1741/1742
0,Total,General,113,1742,1741-1742-90,1741-1742,1741/1742
23,Total,General,114,1742,1741-1742-90,1741-1742,1741/1742
26,Total,General,115,1742,1741-1742-90,1741-1742,1741/1742
16,Total,General,116,1742,1741-1742-90,1741-1742,1741/1742
25,Total,General,117,1742,1741-1742-90,1741-1742,1741/1742
25,Total,General,118,1742,1741-1742-90,1741-1742,1741/1742
17,Total,General,119,1742,1741-1742-90,1741-1742,1741/1742
19,Total,General,120,1742,1741-1742-90,1741-1742,1741/1742
1,Total,General,121,1742,1741-1742-90,1741-1742,1741/1742
7,Total,General,122,1742,1741-1742-90,1741-1742,1741/1742
11,Total,General,123,1742,1741-1742-90,1741-1742,1741/1742
8,Total,General,124,1742,1741-1742-90,1741-1742,1741/1742
12,Total,General,125,1742,1741-1742-90,1741-1742,1741/1742
5,Total,General,126,1742,1741-1742-90,1741-1742,1741/1742
37,Total,General,127,1742,1741-1742-90,1741-1742,1741/1742
1,Total,General,128,1742,1741-1742-90,1741-1742,1741/1742
22,Total,General,129,1742,1741-1742-90,1741-1742,1741/1742
7,Total,General,135,1742,1741-1742-90,1741-1742,1741/1742
30,Total,General,136,1742,1741-1742-90,1741-1742,1741/1742
9,Total,General,137,1742,1741-1742-90,1741-1742,1741/1742
12,Total,General,138,1742,1741-1742-90,1741-1742,1741/1742
79,Total,General,139,1742,1741-1742-90,1741-1742,1741/1742
14,Total,General,140,1742,1741-1742-90,1741-1742,1741/1742
11,Total,General,141,1742,1741-1742-90,1741-1742,1741/1742
14,Total,General,142,1742,1741-1742-90,1741-1742,1741/1742
13,Total,General,154,1742,1741-1742-90,1741-1742,1741/1742
1156,Total,General,24,1742,1741-1742-90,1741-1742,1741/1742
91,Total,General,34,1742,1741-1742-90,1741-1742,1741/1742
13,Total,General,35,1742,1741-1742-90,1741-1742,1741/1742
238,Total,General,40,1742,1741-1742-90,1741-1742,1741/1742
740,Total,General,41,1742,1741-1742-90,1741-1742,1741/1742
437,Total,General,43,1742,1741-1742-90,1741-1742,1741/1742
8,Total,General,9,1742,1741-1742-90,1741-1742,1741/1742
227,Total,General,44,1742,1741-1742-90,1741-1742,1741/1742
357,Total,General,71,1742,1741-1742-90,1741-1742,1741/1742
181,Total,General,50,1742,1741-1742-90,1741-1742,1741/1742
301,Total,General,59,1742,1741-1742-90,1741-1742,1741/1742
690,Total,General,60,1742,1741-1742-90,1741-1742,1741/1742
407,Total,General,130,1742,1741-1742-90,1741-1742,1741/1742
614,Total,General,21,1742,1741-1742-90,1741-1742,1741/1742
577,Total,General,20,1742,1741-1742-90,1741-1742,1741/1742
180,Total,General,143,1742,1741-1742-90,1741-1742,1741/1742
33,Total,General,153,1742,1741-1742-90,1741-1742,1741/1742
,Total,General,18,1742,1741-1742-90,1741-1742,1741/1742
710,Total,General,11,1742,1741-1742-90,1741-1742,1741/1742
156,Total,General,12,1742,1741-1742-90,1741-1742,1741/1742
944,Total,General,61,1742,1741-1742-90,1741-1742,1741/1742
222,Total,General,13,1742,1741-1742-90,1741-1742,1741/1742
269,Total,General,68,1742,1741-1742-90,1741-1742,1741/1742
543,Total,General,64,1742,1741-1742-90,1741-1742,1741/1742
212,Total,General,75,1742,1741-1742-90,1741-1742,1741/1742
464,Total,General,14,1742,1741-1742-90,1741-1742,1741/1742
800,Total,General,80,1742,1741-1742-90,1741-1742,1741/1742
484,Total,General,81,1742,1741-1742-90,1741-1742,1741/1742
,Total,General,111,1742,1741-1742-90,1741-1742,1741/1742
235,Total,General,100,1742,1741-1742-90,1741-1742,1741/1742
290,Total,General,104,1742,1741-1742-90,1741-1742,1741/1742
1136,Total,General,108,1742,1741-1742-90,1741-1742,1741/1742
439,Total,General,134,1742,1741-1742-90,1741-1742,1741/1742
223,Total,General,19,1742,1741-1742-90,1741-1742,1741/1742
1027,Total,General,149,1742,1741-1742-90,1741-1742,1741/1742
657,Total,General,30,1742,1741-1742-90,1741-1742,1741/1742
412,Total,General,46,1742,1741-1742-90,1741-1742,1741/1742
1163,Total,General,67,1742,1741-1742-90,1741-1742,1741/1742
311,Total,General,133,1742,1741-1742-90,1741-1742,1741/1742
1263,Total,General,88,1742,1741-1742-90,1741-1742,1741/1742
90,Total,General,105,1742,1741-1742-90,1741-1742,1741/1742
107,Total,General,102,1742,1741-1742-90,1741-1742,1741/1742
981,Total,General,87,1742,1741-1742-90,1741-1742,1741/1742
,Total,General,17,1742,1741-1742-90,1741-1742,1741/1742
15,Total,General,22,1743,1742-1743-90,1742-1743,1742/1743
70,Total,General,1,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,2,1743,1742-1743-90,1742-1743,1742/1743
58,Total,General,3,1743,1742-1743-90,1742-1743,1742/1743
1,Total,General,4,1743,1742-1743-90,1742-1743,1742/1743
13,Total,General,5,1743,1742-1743-90,1742-1743,1742/1743
17,Total,General,6,1743,1742-1743-90,1742-1743,1742/1743
13,Total,General,7,1743,1742-1743-90,1742-1743,1742/1743
34,Total,General,8,1743,1742-1743-90,1742-1743,1742/1743
22,Total,General,23,1743,1742-1743-90,1742-1743,1742/1743
12,Total,General,25,1743,1742-1743-90,1742-1743,1742/1743
23,Total,General,26,1743,1742-1743-90,1742-1743,1742/1743
53,Total,General,27,1743,1742-1743-90,1742-1743,1742/1743
26,Total,General,28,1743,1742-1743-90,1742-1743,1742/1743
136,Total,General,29,1743,1742-1743-90,1742-1743,1742/1743
2,Total,General,31,1743,1742-1743-90,1742-1743,1742/1743
9,Total,General,32,1743,1742-1743-90,1742-1743,1742/1743
19,Total,General,33,1743,1742-1743-90,1742-1743,1742/1743
15,Total,General,36,1743,1742-1743-90,1742-1743,1742/1743
12,Total,General,37,1743,1742-1743-90,1742-1743,1742/1743
35,Total,General,38,1743,1742-1743-90,1742-1743,1742/1743
2,Total,General,39,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,42,1743,1742-1743-90,1742-1743,1742/1743
83,Total,General,10,1743,1742-1743-90,1742-1743,1742/1743
9,Total,General,45,1743,1742-1743-90,1742-1743,1742/1743
3,Total,General,47,1743,1742-1743-90,1742-1743,1742/1743
22,Total,General,48,1743,1742-1743-90,1742-1743,1742/1743
47,Total,General,49,1743,1742-1743-90,1742-1743,1742/1743
13,Total,General,51,1743,1742-1743-90,1742-1743,1742/1743
20,Total,General,52,1743,1742-1743-90,1742-1743,1742/1743
23,Total,General,53,1743,1742-1743-90,1742-1743,1742/1743
22,Total,General,54,1743,1742-1743-90,1742-1743,1742/1743
4,Total,General,55,1743,1742-1743-90,1742-1743,1742/1743
13,Total,General,56,1743,1742-1743-90,1742-1743,1742/1743
51,Total,General,62,1743,1742-1743-90,1742-1743,1742/1743
21,Total,General,63,1743,1742-1743-90,1742-1743,1742/1743
18,Total,General,65,1743,1742-1743-90,1742-1743,1742/1743
14,Total,General,66,1743,1742-1743-90,1742-1743,1742/1743
22,Total,General,69,1743,1742-1743-90,1742-1743,1742/1743
4,Total,General,70,1743,1742-1743-90,1742-1743,1742/1743
12,Total,General,72,1743,1742-1743-90,1742-1743,1742/1743
34,Total,General,73,1743,1742-1743-90,1742-1743,1742/1743
23,Total,General,74,1743,1742-1743-90,1742-1743,1742/1743
18,Total,General,76,1743,1742-1743-90,1742-1743,1742/1743
6,Total,General,77,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,78,1743,1742-1743-90,1742-1743,1742/1743
13,Total,General,79,1743,1742-1743-90,1742-1743,1742/1743
24,Total,General,82,1743,1742-1743-90,1742-1743,1742/1743
22,Total,General,83,1743,1742-1743-90,1742-1743,1742/1743
2,Total,General,84,1743,1742-1743-90,1742-1743,1742/1743
0,Total,General,85,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,86,1743,1742-1743-90,1742-1743,1742/1743
16,Total,General,94,1743,1742-1743-90,1742-1743,1742/1743
25,Total,General,95,1743,1742-1743-90,1742-1743,1742/1743
15,Total,General,96,1743,1742-1743-90,1742-1743,1742/1743
18,Total,General,101,1743,1742-1743-90,1742-1743,1742/1743
6,Total,General,97,1743,1742-1743-90,1742-1743,1742/1743
0,Total,General,98,1743,1742-1743-90,1742-1743,1742/1743
34,Total,General,99,1743,1742-1743-90,1742-1743,1742/1743
8,Total,General,103,1743,1742-1743-90,1742-1743,1742/1743
26,Total,General,106,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,107,1743,1742-1743-90,1742-1743,1742/1743
1,Total,General,109,1743,1742-1743-90,1742-1743,1742/1743
6,Total,General,110,1743,1742-1743-90,1742-1743,1742/1743
8,Total,General,89,1743,1742-1743-90,1742-1743,1742/1743
6,Total,General,90,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,91,1743,1742-1743-90,1742-1743,1742/1743
3,Total,General,92,1743,1742-1743-90,1742-1743,1742/1743
33,Total,General,93,1743,1742-1743-90,1742-1743,1742/1743
7,Total,General,112,1743,1742-1743-90,1742-1743,1742/1743
0,Total,General,113,1743,1742-1743-90,1742-1743,1742/1743
29,Total,General,114,1743,1742-1743-90,1742-1743,1742/1743
25,Total,General,115,1743,1742-1743-90,1742-1743,1742/1743
25,Total,General,116,1743,1742-1743-90,1742-1743,1742/1743
17,Total,General,117,1743,1742-1743-90,1742-1743,1742/1743
25,Total,General,118,1743,1742-1743-90,1742-1743,1742/1743
8,Total,General,119,1743,1742-1743-90,1742-1743,1742/1743
14,Total,General,120,1743,1742-1743-90,1742-1743,1742/1743
1,Total,General,121,1743,1742-1743-90,1742-1743,1742/1743
7,Total,General,122,1743,1742-1743-90,1742-1743,1742/1743
4,Total,General,123,1743,1742-1743-90,1742-1743,1742/1743
8,Total,General,124,1743,1742-1743-90,1742-1743,1742/1743
3,Total,General,125,1743,1742-1743-90,1742-1743,1742/1743
4,Total,General,126,1743,1742-1743-90,1742-1743,1742/1743
23,Total,General,127,1743,1742-1743-90,1742-1743,1742/1743
4,Total,General,128,1743,1742-1743-90,1742-1743,1742/1743
16,Total,General,129,1743,1742-1743-90,1742-1743,1742/1743
3,Total,General,135,1743,1742-1743-90,1742-1743,1742/1743
20,Total,General,136,1743,1742-1743-90,1742-1743,1742/1743
14,Total,General,137,1743,1742-1743-90,1742-1743,1742/1743
12,Total,General,138,1743,1742-1743-90,1742-1743,1742/1743
56,Total,General,139,1743,1742-1743-90,1742-1743,1742/1743
11,Total,General,140,1743,1742-1743-90,1742-1743,1742/1743
11,Total,General,141,1743,1742-1743-90,1742-1743,1742/1743
13,Total,General,142,1743,1742-1743-90,1742-1743,1742/1743
7,Total,General,154,1743,1742-1743-90,1742-1743,1742/1743
819,Total,General,24,1743,1742-1743-90,1742-1743,1742/1743
71,Total,General,34,1743,1742-1743-90,1742-1743,1742/1743
10,Total,General,35,1743,1742-1743-90,1742-1743,1742/1743
182,Total,General,40,1743,1742-1743-90,1742-1743,1742/1743
580,Total,General,41,1743,1742-1743-90,1742-1743,1742/1743
424,Total,General,43,1743,1742-1743-90,1742-1743,1742/1743
2,Total,General,9,1743,1742-1743-90,1742-1743,1742/1743
181,Total,General,44,1743,1742-1743-90,1742-1743,1742/1743
303,Total,General,71,1743,1742-1743-90,1742-1743,1742/1743
139,Total,General,50,1743,1742-1743-90,1742-1743,1742/1743
224,Total,General,59,1743,1742-1743-90,1742-1743,1742/1743
499,Total,General,60,1743,1742-1743-90,1742-1743,1742/1743
349,Total,General,130,1743,1742-1743-90,1742-1743,1742/1743
541,Total,General,21,1743,1742-1743-90,1742-1743,1742/1743
473,Total,General,20,1743,1742-1743-90,1742-1743,1742/1743
182,Total,General,143,1743,1742-1743-90,1742-1743,1742/1743
32,Total,General,153,1743,1742-1743-90,1742-1743,1742/1743
,Total,General,18,1743,1742-1743-90,1742-1743,1742/1743
554,Total,General,11,1743,1742-1743-90,1742-1743,1742/1743
157,Total,General,12,1743,1742-1743-90,1742-1743,1742/1743
691,Total,General,61,1743,1742-1743-90,1742-1743,1742/1743
153,Total,General,13,1743,1742-1743-90,1742-1743,1742/1743
247,Total,General,68,1743,1742-1743-90,1742-1743,1742/1743
423,Total,General,64,1743,1742-1743-90,1742-1743,1742/1743
182,Total,General,75,1743,1742-1743-90,1742-1743,1742/1743
353,Total,General,14,1743,1742-1743-90,1742-1743,1742/1743
705,Total,General,80,1743,1742-1743-90,1742-1743,1742/1743
402,Total,General,81,1743,1742-1743-90,1742-1743,1742/1743
,Total,General,111,1743,1742-1743-90,1742-1743,1742/1743
189,Total,General,100,1743,1742-1743-90,1742-1743,1742/1743
299,Total,General,104,1743,1742-1743-90,1742-1743,1742/1743
918,Total,General,108,1743,1742-1743-90,1742-1743,1742/1743
388,Total,General,134,1743,1742-1743-90,1742-1743,1742/1743
251,Total,General,19,1743,1742-1743-90,1742-1743,1742/1743
796,Total,General,149,1743,1742-1743-90,1742-1743,1742/1743
608,Total,General,30,1743,1742-1743-90,1742-1743,1742/1743
340,Total,General,46,1743,1742-1743-90,1742-1743,1742/1743
852,Total,General,67,1743,1742-1743-90,1742-1743,1742/1743
280,Total,General,133,1743,1742-1743-90,1742-1743,1742/1743
1006,Total,General,88,1743,1742-1743-90,1742-1743,1742/1743
117,Total,General,105,1743,1742-1743-90,1742-1743,1742/1743
64,Total,General,102,1743,1742-1743-90,1742-1743,1742/1743
757,Total,General,87,1743,1742-1743-90,1742-1743,1742/1743
,Total,General,17,1743,1742-1743-90,1742-1743,1742/1743
27,Total,General,22,1744,1743-1744-90,1743-1744,1743/1744
55,Total,General,1,1744,1743-1744-90,1743-1744,1743/1744
7,Total,General,2,1744,1743-1744-90,1743-1744,1743/1744
39,Total,General,3,1744,1743-1744-90,1743-1744,1743/1744
0,Total,General,4,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,5,1744,1743-1744-90,1743-1744,1743/1744
24,Total,General,6,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,7,1744,1743-1744-90,1743-1744,1743/1744
46,Total,General,8,1744,1743-1744-90,1743-1744,1743/1744
13,Total,General,23,1744,1743-1744-90,1743-1744,1743/1744
3,Total,General,25,1744,1743-1744-90,1743-1744,1743/1744
29,Total,General,26,1744,1743-1744-90,1743-1744,1743/1744
47,Total,General,27,1744,1743-1744-90,1743-1744,1743/1744
32,Total,General,28,1744,1743-1744-90,1743-1744,1743/1744
128,Total,General,29,1744,1743-1744-90,1743-1744,1743/1744
5,Total,General,31,1744,1743-1744-90,1743-1744,1743/1744
9,Total,General,32,1744,1743-1744-90,1743-1744,1743/1744
19,Total,General,33,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,36,1744,1743-1744-90,1743-1744,1743/1744
4,Total,General,37,1744,1743-1744-90,1743-1744,1743/1744
37,Total,General,38,1744,1743-1744-90,1743-1744,1743/1744
0,Total,General,39,1744,1743-1744-90,1743-1744,1743/1744
5,Total,General,42,1744,1743-1744-90,1743-1744,1743/1744
93,Total,General,10,1744,1743-1744-90,1743-1744,1743/1744
6,Total,General,45,1744,1743-1744-90,1743-1744,1743/1744
7,Total,General,47,1744,1743-1744-90,1743-1744,1743/1744
26,Total,General,48,1744,1743-1744-90,1743-1744,1743/1744
49,Total,General,49,1744,1743-1744-90,1743-1744,1743/1744
12,Total,General,51,1744,1743-1744-90,1743-1744,1743/1744
21,Total,General,52,1744,1743-1744-90,1743-1744,1743/1744
17,Total,General,53,1744,1743-1744-90,1743-1744,1743/1744
20,Total,General,54,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,55,1744,1743-1744-90,1743-1744,1743/1744
11,Total,General,56,1744,1743-1744-90,1743-1744,1743/1744
53,Total,General,62,1744,1743-1744-90,1743-1744,1743/1744
25,Total,General,63,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,65,1744,1743-1744-90,1743-1744,1743/1744
18,Total,General,66,1744,1743-1744-90,1743-1744,1743/1744
18,Total,General,69,1744,1743-1744-90,1743-1744,1743/1744
1,Total,General,70,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,72,1744,1743-1744-90,1743-1744,1743/1744
37,Total,General,73,1744,1743-1744-90,1743-1744,1743/1744
38,Total,General,74,1744,1743-1744-90,1743-1744,1743/1744
12,Total,General,76,1744,1743-1744-90,1743-1744,1743/1744
13,Total,General,77,1744,1743-1744-90,1743-1744,1743/1744
4,Total,General,78,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,79,1744,1743-1744-90,1743-1744,1743/1744
13,Total,General,82,1744,1743-1744-90,1743-1744,1743/1744
21,Total,General,83,1744,1743-1744-90,1743-1744,1743/1744
1,Total,General,84,1744,1743-1744-90,1743-1744,1743/1744
0,Total,General,85,1744,1743-1744-90,1743-1744,1743/1744
9,Total,General,86,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,94,1744,1743-1744-90,1743-1744,1743/1744
24,Total,General,95,1744,1743-1744-90,1743-1744,1743/1744
23,Total,General,96,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,101,1744,1743-1744-90,1743-1744,1743/1744
6,Total,General,97,1744,1743-1744-90,1743-1744,1743/1744
0,Total,General,98,1744,1743-1744-90,1743-1744,1743/1744
25,Total,General,99,1744,1743-1744-90,1743-1744,1743/1744
4,Total,General,103,1744,1743-1744-90,1743-1744,1743/1744
21,Total,General,106,1744,1743-1744-90,1743-1744,1743/1744
9,Total,General,107,1744,1743-1744-90,1743-1744,1743/1744
0,Total,General,109,1744,1743-1744-90,1743-1744,1743/1744
9,Total,General,110,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,89,1744,1743-1744-90,1743-1744,1743/1744
11,Total,General,90,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,91,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,92,1744,1743-1744-90,1743-1744,1743/1744
29,Total,General,93,1744,1743-1744-90,1743-1744,1743/1744
2,Total,General,112,1744,1743-1744-90,1743-1744,1743/1744
2,Total,General,113,1744,1743-1744-90,1743-1744,1743/1744
23,Total,General,114,1744,1743-1744-90,1743-1744,1743/1744
24,Total,General,115,1744,1743-1744-90,1743-1744,1743/1744
23,Total,General,116,1744,1743-1744-90,1743-1744,1743/1744
13,Total,General,117,1744,1743-1744-90,1743-1744,1743/1744
28,Total,General,118,1744,1743-1744-90,1743-1744,1743/1744
8,Total,General,119,1744,1743-1744-90,1743-1744,1743/1744
8,Total,General,120,1744,1743-1744-90,1743-1744,1743/1744
3,Total,General,121,1744,1743-1744-90,1743-1744,1743/1744
3,Total,General,122,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,123,1744,1743-1744-90,1743-1744,1743/1744
2,Total,General,124,1744,1743-1744-90,1743-1744,1743/1744
8,Total,General,125,1744,1743-1744-90,1743-1744,1743/1744
3,Total,General,126,1744,1743-1744-90,1743-1744,1743/1744
25,Total,General,127,1744,1743-1744-90,1743-1744,1743/1744
5,Total,General,128,1744,1743-1744-90,1743-1744,1743/1744
13,Total,General,129,1744,1743-1744-90,1743-1744,1743/1744
5,Total,General,135,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,136,1744,1743-1744-90,1743-1744,1743/1744
11,Total,General,137,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,138,1744,1743-1744-90,1743-1744,1743/1744
74,Total,General,139,1744,1743-1744-90,1743-1744,1743/1744
15,Total,General,140,1744,1743-1744-90,1743-1744,1743/1744
16,Total,General,141,1744,1743-1744-90,1743-1744,1743/1744
6,Total,General,142,1744,1743-1744-90,1743-1744,1743/1744
19,Total,General,154,1744,1743-1744-90,1743-1744,1743/1744
840,Total,General,24,1744,1743-1744-90,1743-1744,1743/1744
53,Total,General,34,1744,1743-1744-90,1743-1744,1743/1744
10,Total,General,35,1744,1743-1744-90,1743-1744,1743/1744
170,Total,General,40,1744,1743-1744-90,1743-1744,1743/1744
600,Total,General,41,1744,1743-1744-90,1743-1744,1743/1744
403,Total,General,43,1744,1743-1744-90,1743-1744,1743/1744
0,Total,General,9,1744,1743-1744-90,1743-1744,1743/1744
216,Total,General,44,1744,1743-1744-90,1743-1744,1743/1744
323,Total,General,71,1744,1743-1744-90,1743-1744,1743/1744
134,Total,General,50,1744,1743-1744-90,1743-1744,1743/1744
250,Total,General,59,1744,1743-1744-90,1743-1744,1743/1744
443,Total,General,60,1744,1743-1744-90,1743-1744,1743/1744
401,Total,General,130,1744,1743-1744-90,1743-1744,1743/1744
491,Total,General,21,1744,1743-1744-90,1743-1744,1743/1744
