ageID|weekID|agegroup|ageyearmin|ageyearmax|agen
19405|1753/22|70-80|70|79|17
19406|1753/22|80-90|80|89|14
19407|1753/22|90-100|90|99|0
19408|1753/22|100 upwards|100|120|0
19411|1753/23|under 2|0|1|148
19412|1753/23|2-5|2|4|23
19413|1753/23|5-10|5|9|8
19414|1753/23|10-20|10|19|9
19415|1753/23|20-30|20|29|23
19416|1753/23|30-40|30|39|28
19417|1753/23|40-50|40|49|25
19418|1753/23|50-60|50|59|31
19419|1753/23|60-70|60|69|20
19420|1753/23|70-80|70|79|12
19421|1753/23|80-90|80|89|7
19422|1753/23|90-100|90|99|0
19423|1753/23|100 upwards|100|120|0
19426|1753/24|under 2|0|1|169
19427|1753/24|2-5|2|4|28
19428|1753/24|5-10|5|9|8
19429|1753/24|10-20|10|19|9
19430|1753/24|20-30|20|29|31
19431|1753/24|30-40|30|39|29
19432|1753/24|40-50|40|49|38
19433|1753/24|50-60|50|59|33
19434|1753/24|60-70|60|69|25
19435|1753/24|70-80|70|79|16
19436|1753/24|80-90|80|89|7
19437|1753/24|90-100|90|99|0
19438|1753/24|100 upwards|100|120|0
19441|1753/25|under 2|0|1|98
19442|1753/25|2-5|2|4|37
19443|1753/25|5-10|5|9|7
19444|1753/25|10-20|10|19|16
19445|1753/25|20-30|20|29|24
19446|1753/25|30-40|30|39|32
19447|1753/25|40-50|40|49|28
19448|1753/25|50-60|50|59|24
19449|1753/25|60-70|60|69|22
19450|1753/25|70-80|70|79|18
19451|1753/25|80-90|80|89|10
19452|1753/25|90-100|90|99|1
19453|1753/25|100 upwards|100|120|0
19456|1753/26|under 2|0|1|125
19457|1753/26|2-5|2|4|16
19458|1753/26|5-10|5|9|14
19459|1753/26|10-20|10|19|14
19460|1753/26|20-30|20|29|16
19461|1753/26|30-40|30|39|26
19462|1753/26|40-50|40|49|25
19463|1753/26|50-60|50|59|23
19464|1753/26|60-70|60|69|16
19465|1753/26|70-80|70|79|14
19466|1753/26|80-90|80|89|3
19467|1753/26|90-100|90|99|1
19468|1753/26|100 upwards|100|120|0
19471|1753/27|under 2|0|1|123
19472|1753/27|2-5|2|4|26
19473|1753/27|5-10|5|9|7
19474|1753/27|10-20|10|19|7
19475|1753/27|20-30|20|29|28
19476|1753/27|30-40|30|39|29
19477|1753/27|40-50|40|49|31
19478|1753/27|50-60|50|59|20
19479|1753/27|60-70|60|69|11
19480|1753/27|70-80|70|79|15
19481|1753/27|80-90|80|89|3
19482|1753/27|90-100|90|99|0
19483|1753/27|100 upwards|100|120|0
19486|1753/28|under 2|0|1|136
19487|1753/28|2-5|2|4|28
19488|1753/28|5-10|5|9|10
19489|1753/28|10-20|10|19|8
19490|1753/28|20-30|20|29|27
19491|1753/28|30-40|30|39|32
19492|1753/28|40-50|40|49|27
19493|1753/28|50-60|50|59|23
19494|1753/28|60-70|60|69|18
19495|1753/28|70-80|70|79|11
19496|1753/28|80-90|80|89|5
19497|1753/28|90-100|90|99|1
19498|1753/28|100 upwards|100|120|0
19501|1753/29|under 2|0|1|142
19502|1753/29|2-5|2|4|35
19503|1753/29|5-10|5|9|7
19504|1753/29|10-20|10|19|10
19505|1753/29|20-30|20|29|26
19506|1753/29|30-40|30|39|30
19507|1753/29|40-50|40|49|33
19508|1753/29|50-60|50|59|36
19509|1753/29|60-70|60|69|22
19510|1753/29|70-80|70|79|15
19511|1753/29|80-90|80|89|8
19512|1753/29|90-100|90|99|0
19513|1753/29|100 upwards|100|120|0
19516|1753/30|under 2|0|1|128
19517|1753/30|2-5|2|4|18
19518|1753/30|5-10|5|9|8
19519|1753/30|10-20|10|19|8
19520|1753/30|20-30|20|29|28
19521|1753/30|30-40|30|39|30
19522|1753/30|40-50|40|49|24
19523|1753/30|50-60|50|59|15
19524|1753/30|60-70|60|69|16
19525|1753/30|70-80|70|79|12
19526|1753/30|80-90|80|89|4
19527|1753/30|90-100|90|99|1
19528|1753/30|100 upwards|100|120|0
19531|1753/31|under 2|0|1|118
19532|1753/31|2-5|2|4|29
19533|1753/31|5-10|5|9|13
19534|1753/31|10-20|10|19|10
19535|1753/31|20-30|20|29|25
19536|1753/31|30-40|30|39|38
19537|1753/31|40-50|40|49|30
19538|1753/31|50-60|50|59|24
19539|1753/31|60-70|60|69|19
19540|1753/31|70-80|70|79|12
19541|1753/31|80-90|80|89|5
19542|1753/31|90-100|90|99|0
19543|1753/31|100 upwards|100|120|0
19546|1753/32|under 2|0|1|116
19547|1753/32|2-5|2|4|28
19548|1753/32|5-10|5|9|4
19549|1753/32|10-20|10|19|10
19550|1753/32|20-30|20|29|22
19551|1753/32|30-40|30|39|28
19552|1753/32|40-50|40|49|25
19553|1753/32|50-60|50|59|22
19554|1753/32|60-70|60|69|17
19555|1753/32|70-80|70|79|13
19556|1753/32|80-90|80|89|3
19557|1753/32|90-100|90|99|0
19558|1753/32|100 upwards|100|120|0
19561|1753/33|under 2|0|1|129
19562|1753/33|2-5|2|4|19
19563|1753/33|5-10|5|9|11
19564|1753/33|10-20|10|19|8
19565|1753/33|20-30|20|29|18
19566|1753/33|30-40|30|39|24
19567|1753/33|40-50|40|49|25
19568|1753/33|50-60|50|59|29
19569|1753/33|60-70|60|69|17
19570|1753/33|70-80|70|79|13
19571|1753/33|80-90|80|89|3
19572|1753/33|90-100|90|99|0
19573|1753/33|100 upwards|100|120|0
19576|1753/34|under 2|0|1|128
19577|1753/34|2-5|2|4|16
19578|1753/34|5-10|5|9|4
19579|1753/34|10-20|10|19|5
19580|1753/34|20-30|20|29|23
19581|1753/34|30-40|30|39|33
19582|1753/34|40-50|40|49|28
19583|1753/34|50-60|50|59|17
19584|1753/34|60-70|60|69|19
19585|1753/34|70-80|70|79|9
19586|1753/34|80-90|80|89|6
19587|1753/34|90-100|90|99|0
19588|1753/34|100 upwards|100|120|0
19591|1753/35|under 2|0|1|131
19592|1753/35|2-5|2|4|15
19593|1753/35|5-10|5|9|8
19594|1753/35|10-20|10|19|6
19595|1753/35|20-30|20|29|22
19596|1753/35|30-40|30|39|30
19597|1753/35|40-50|40|49|31
19598|1753/35|50-60|50|59|23
19599|1753/35|60-70|60|69|16
19600|1753/35|70-80|70|79|18
19601|1753/35|80-90|80|89|9
19602|1753/35|90-100|90|99|1
19603|1753/35|100 upwards|100|120|0
19606|1753/36|under 2|0|1|126
19607|1753/36|2-5|2|4|13
19608|1753/36|5-10|5|9|4
19609|1753/36|10-20|10|19|5
19610|1753/36|20-30|20|29|17
19611|1753/36|30-40|30|39|27
19612|1753/36|40-50|40|49|31
19613|1753/36|50-60|50|59|28
19614|1753/36|60-70|60|69|20
19615|1753/36|70-80|70|79|16
19616|1753/36|80-90|80|89|6
19617|1753/36|90-100|90|99|1
19618|1753/36|100 upwards|100|120|0
19621|1753/37|under 2|0|1|136
19622|1753/37|2-5|2|4|15
19623|1753/37|5-10|5|9|4
19624|1753/37|10-20|10|19|5
19625|1753/37|20-30|20|29|22
19626|1753/37|30-40|30|39|21
19627|1753/37|40-50|40|49|20
19628|1753/37|50-60|50|59|28
19629|1753/37|60-70|60|69|21
19630|1753/37|70-80|70|79|20
19631|1753/37|80-90|80|89|9
19632|1753/37|90-100|90|99|0
19633|1753/37|100 upwards|100|120|0
19636|1753/38|under 2|0|1|132
19637|1753/38|2-5|2|4|15
19638|1753/38|5-10|5|9|9
19639|1753/38|10-20|10|19|4
19640|1753/38|20-30|20|29|18
19641|1753/38|30-40|30|39|34
19642|1753/38|40-50|40|49|26
19643|1753/38|50-60|50|59|26
19644|1753/38|60-70|60|69|18
19645|1753/38|70-80|70|79|22
19646|1753/38|80-90|80|89|3
19647|1753/38|90-100|90|99|0
19648|1753/38|100 upwards|100|120|0
19651|1753/39|under 2|0|1|170
19652|1753/39|2-5|2|4|27
19653|1753/39|5-10|5|9|7
19654|1753/39|10-20|10|19|2
19655|1753/39|20-30|20|29|16
19656|1753/39|30-40|30|39|29
19657|1753/39|40-50|40|49|26
19658|1753/39|50-60|50|59|26
19659|1753/39|60-70|60|69|20
19660|1753/39|70-80|70|79|11
19661|1753/39|80-90|80|89|11
19662|1753/39|90-100|90|99|3
19663|1753/39|100 upwards|100|120|0
19666|1753/40|under 2|0|1|181
19667|1753/40|2-5|2|4|15
19668|1753/40|5-10|5|9|9
19669|1753/40|10-20|10|19|13
19670|1753/40|20-30|20|29|24
19671|1753/40|30-40|30|39|36
19672|1753/40|40-50|40|49|42
19673|1753/40|50-60|50|59|29
19674|1753/40|60-70|60|69|30
19675|1753/40|70-80|70|79|10
19676|1753/40|80-90|80|89|10
19677|1753/40|90-100|90|99|2
19678|1753/40|100 upwards|100|120|0
19681|1753/41|under 2|0|1|162
19682|1753/41|2-5|2|4|22
19683|1753/41|5-10|5|9|6
19684|1753/41|10-20|10|19|7
19685|1753/41|20-30|20|29|22
19686|1753/41|30-40|30|39|24
19687|1753/41|40-50|40|49|27
19688|1753/41|50-60|50|59|21
19689|1753/41|60-70|60|69|13
19690|1753/41|70-80|70|79|22
19691|1753/41|80-90|80|89|9
19692|1753/41|90-100|90|99|0
19693|1753/41|100 upwards|100|120|0
19696|1753/42|under 2|0|1|208
19697|1753/42|2-5|2|4|24
19698|1753/42|5-10|5|9|7
19699|1753/42|10-20|10|19|13
19700|1753/42|20-30|20|29|35
19701|1753/42|30-40|30|39|38
19702|1753/42|40-50|40|49|34
19703|1753/42|50-60|50|59|34
19704|1753/42|60-70|60|69|18
19705|1753/42|70-80|70|79|8
19706|1753/42|80-90|80|89|5
19707|1753/42|90-100|90|99|0
19708|1753/42|100 upwards|100|120|0
19711|1753/43|under 2|0|1|187
19712|1753/43|2-5|2|4|23
19713|1753/43|5-10|5|9|2
19714|1753/43|10-20|10|19|13
19715|1753/43|20-30|20|29|35
19716|1753/43|30-40|30|39|38
19717|1753/43|40-50|40|49|26
19718|1753/43|50-60|50|59|31
19719|1753/43|60-70|60|69|20
19720|1753/43|70-80|70|79|18
19721|1753/43|80-90|80|89|5
19722|1753/43|90-100|90|99|0
19723|1753/43|100 upwards|100|120|0
19726|1753/44|under 2|0|1|225
19727|1753/44|2-5|2|4|35
19728|1753/44|5-10|5|9|6
19729|1753/44|10-20|10|19|6
19730|1753/44|20-30|20|29|24
19731|1753/44|30-40|30|39|44
19732|1753/44|40-50|40|49|20
19733|1753/44|50-60|50|59|30
19734|1753/44|60-70|60|69|22
19735|1753/44|70-80|70|79|17
19736|1753/44|80-90|80|89|11
19737|1753/44|90-100|90|99|1
19738|1753/44|100 upwards|100|120|0
19741|1753/45|under 2|0|1|166
19742|1753/45|2-5|2|4|27
19743|1753/45|5-10|5|9|8
19744|1753/45|10-20|10|19|7
19745|1753/45|20-30|20|29|25
19746|1753/45|30-40|30|39|37
19747|1753/45|40-50|40|49|31
19748|1753/45|50-60|50|59|23
19749|1753/45|60-70|60|69|19
19750|1753/45|70-80|70|79|16
19751|1753/45|80-90|80|89|5
19752|1753/45|90-100|90|99|3
19753|1753/45|100 upwards|100|120|0
19756|1753/46|under 2|0|1|179
19757|1753/46|2-5|2|4|32
19758|1753/46|5-10|5|9|4
19759|1753/46|10-20|10|19|14
19760|1753/46|20-30|20|29|32
19761|1753/46|30-40|30|39|42
19762|1753/46|40-50|40|49|42
19763|1753/46|50-60|50|59|38
19764|1753/46|60-70|60|69|27
19765|1753/46|70-80|70|79|13
19766|1753/46|80-90|80|89|3
19767|1753/46|90-100|90|99|2
19768|1753/46|100 upwards|100|120|1
19771|1753/47|under 2|0|1|128
19772|1753/47|2-5|2|4|30
19773|1753/47|5-10|5|9|7
19774|1753/47|10-20|10|19|12
19775|1753/47|20-30|20|29|28
19776|1753/47|30-40|30|39|50
19777|1753/47|40-50|40|49|33
19778|1753/47|50-60|50|59|37
19779|1753/47|60-70|60|69|25
19780|1753/47|70-80|70|79|20
19781|1753/47|80-90|80|89|12
19782|1753/47|90-100|90|99|0
19783|1753/47|100 upwards|100|120|0
19786|1753/48|under 2|0|1|184
19787|1753/48|2-5|2|4|33
19788|1753/48|5-10|5|9|11
19789|1753/48|10-20|10|19|8
19790|1753/48|20-30|20|29|16
19791|1753/48|30-40|30|39|44
19792|1753/48|40-50|40|49|31
19793|1753/48|50-60|50|59|33
19794|1753/48|60-70|60|69|28
19795|1753/48|70-80|70|79|20
19796|1753/48|80-90|80|89|11
19797|1753/48|90-100|90|99|0
19798|1753/48|100 upwards|100|120|0
19801|1753/49|under 2|0|1|156
19802|1753/49|2-5|2|4|24
19803|1753/49|5-10|5|9|6
19804|1753/49|10-20|10|19|13
19805|1753/49|20-30|20|29|31
19806|1753/49|30-40|30|39|50
19807|1753/49|40-50|40|49|38
19808|1753/49|50-60|50|59|35
19809|1753/49|60-70|60|69|26
19810|1753/49|70-80|70|79|18
19811|1753/49|80-90|80|89|9
19812|1753/49|90-100|90|99|0
19813|1753/49|100 upwards|100|120|0
19816|1753/50|under 2|0|1|166
19817|1753/50|2-5|2|4|29
19818|1753/50|5-10|5|9|10
19819|1753/50|10-20|10|19|12
19820|1753/50|20-30|20|29|32
19821|1753/50|30-40|30|39|50
19822|1753/50|40-50|40|49|48
19823|1753/50|50-60|50|59|35
19824|1753/50|60-70|60|69|21
19825|1753/50|70-80|70|79|29
19826|1753/50|80-90|80|89|13
19827|1753/50|90-100|90|99|1
19828|1753/50|100 upwards|100|120|0
19831|1753/51|under 2|0|1|151
19832|1753/51|2-5|2|4|29
19833|1753/51|5-10|5|9|6
19834|1753/51|10-20|10|19|13
19835|1753/51|20-30|20|29|35
19836|1753/51|30-40|30|39|50
19837|1753/51|40-50|40|49|39
19838|1753/51|50-60|50|59|24
19839|1753/51|60-70|60|69|31
19840|1753/51|70-80|70|79|22
19841|1753/51|80-90|80|89|7
19842|1753/51|90-100|90|99|4
19843|1753/51|100 upwards|100|120|0
19846|1753/52|under 2|0|1|164
19847|1753/52|2-5|2|4|25
19848|1753/52|5-10|5|9|15
19849|1753/52|10-20|10|19|12
19850|1753/52|20-30|20|29|36
19851|1753/52|30-40|30|39|35
19852|1753/52|40-50|40|49|39
19853|1753/52|50-60|50|59|37
19854|1753/52|60-70|60|69|20
19855|1753/52|70-80|70|79|16
19856|1753/52|80-90|80|89|8
19857|1753/52|90-100|90|99|3
19858|1753/52|100 upwards|100|120|0
19876|1754/01|under 2|0|1|191
19877|1754/01|2-5|2|4|42
19878|1754/01|5-10|5|9|10
19879|1754/01|10-20|10|19|13
19880|1754/01|20-30|20|29|44
19881|1754/01|30-40|30|39|42
19882|1754/01|40-50|40|49|44
19883|1754/01|50-60|50|59|50
19884|1754/01|60-70|60|69|37
19885|1754/01|70-80|70|79|23
19886|1754/01|80-90|80|89|13
19887|1754/01|90-100|90|99|3
19888|1754/01|100 upwards|100|120|0
19891|1754/02|under 2|0|1|104
19892|1754/02|2-5|2|4|28
19893|1754/02|5-10|5|9|8
19894|1754/02|10-20|10|19|10
19895|1754/02|20-30|20|29|22
19896|1754/02|30-40|30|39|25
19897|1754/02|40-50|40|49|35
19898|1754/02|50-60|50|59|25
19899|1754/02|60-70|60|69|21
19900|1754/02|70-80|70|79|14
19901|1754/02|80-90|80|89|8
19902|1754/02|90-100|90|99|2
19903|1754/02|100 upwards|100|120|0
19906|1754/03|under 2|0|1|134
19907|1754/03|2-5|2|4|39
19908|1754/03|5-10|5|9|7
19909|1754/03|10-20|10|19|6
19910|1754/03|20-30|20|29|31
19911|1754/03|30-40|30|39|43
19912|1754/03|40-50|40|49|44
19913|1754/03|50-60|50|59|31
19914|1754/03|60-70|60|69|25
19915|1754/03|70-80|70|79|18
19916|1754/03|80-90|80|89|15
19917|1754/03|90-100|90|99|0
19918|1754/03|100 upwards|100|120|0
19921|1754/04|under 2|0|1|164
19922|1754/04|2-5|2|4|32
19923|1754/04|5-10|5|9|5
19924|1754/04|10-20|10|19|12
19925|1754/04|20-30|20|29|35
19926|1754/04|30-40|30|39|52
19927|1754/04|40-50|40|49|37
19928|1754/04|50-60|50|59|49
19929|1754/04|60-70|60|69|33
19930|1754/04|70-80|70|79|20
19931|1754/04|80-90|80|89|14
19932|1754/04|90-100|90|99|2
19933|1754/04|100 upwards|100|120|0
19936|1754/05|under 2|0|1|118
19937|1754/05|2-5|2|4|22
19938|1754/05|5-10|5|9|9
19939|1754/05|10-20|10|19|13
19940|1754/05|20-30|20|29|24
19941|1754/05|30-40|30|39|36
19942|1754/05|40-50|40|49|40
19943|1754/05|50-60|50|59|44
19944|1754/05|60-70|60|69|23
19945|1754/05|70-80|70|79|25
19946|1754/05|80-90|80|89|11
19947|1754/05|90-100|90|99|1
19948|1754/05|100 upwards|100|120|0
19951|1754/06|under 2|0|1|162
19952|1754/06|2-5|2|4|31
19953|1754/06|5-10|5|9|6
19954|1754/06|10-20|10|19|14
19955|1754/06|20-30|20|29|48
19956|1754/06|30-40|30|39|51
19957|1754/06|40-50|40|49|42
19958|1754/06|50-60|50|59|41
19959|1754/06|60-70|60|69|44
19960|1754/06|70-80|70|79|39
19961|1754/06|80-90|80|89|10
19962|1754/06|90-100|90|99|1
19963|1754/06|100 upwards|100|120|0
19966|1754/07|under 2|0|1|157
19967|1754/07|2-5|2|4|31
19968|1754/07|5-10|5|9|14
19969|1754/07|10-20|10|19|10
19970|1754/07|20-30|20|29|33
19971|1754/07|30-40|30|39|41
19972|1754/07|40-50|40|49|54
19973|1754/07|50-60|50|59|43
19974|1754/07|60-70|60|69|31
19975|1754/07|70-80|70|79|33
19976|1754/07|80-90|80|89|17
19977|1754/07|90-100|90|99|1
19978|1754/07|100 upwards|100|120|0
19981|1754/08|under 2|0|1|142
19982|1754/08|2-5|2|4|18
19983|1754/08|5-10|5|9|10
19984|1754/08|10-20|10|19|11
19985|1754/08|20-30|20|29|43
19986|1754/08|30-40|30|39|53
19987|1754/08|40-50|40|49|46
19988|1754/08|50-60|50|59|50
19989|1754/08|60-70|60|69|35
19990|1754/08|70-80|70|79|25
19991|1754/08|80-90|80|89|16
19992|1754/08|90-100|90|99|3
19993|1754/08|100 upwards|100|120|0
19996|1754/09|under 2|0|1|143
19997|1754/09|2-5|2|4|28
19998|1754/09|5-10|5|9|11
19999|1754/09|10-20|10|19|31
20000|1754/09|20-30|20|29|39
20001|1754/09|30-40|30|39|46
20002|1754/09|40-50|40|49|55
20003|1754/09|50-60|50|59|49
20004|1754/09|60-70|60|69|43
20005|1754/09|70-80|70|79|36
20006|1754/09|80-90|80|89|16
20007|1754/09|90-100|90|99|2
20008|1754/09|100 upwards|100|120|0
20011|1754/10|under 2|0|1|149
20012|1754/10|2-5|2|4|32
20013|1754/10|5-10|5|9|13
20014|1754/10|10-20|10|19|17
20015|1754/10|20-30|20|29|36
20016|1754/10|30-40|30|39|51
20017|1754/10|40-50|40|49|38
20018|1754/10|50-60|50|59|66
20019|1754/10|60-70|60|69|41
20020|1754/10|70-80|70|79|40
20021|1754/10|80-90|80|89|19
20022|1754/10|90-100|90|99|3
20023|1754/10|100 upwards|100|120|0
20026|1754/11|under 2|0|1|142
20027|1754/11|2-5|2|4|32
20028|1754/11|5-10|5|9|10
20029|1754/11|10-20|10|19|12
20030|1754/11|20-30|20|29|29
20031|1754/11|30-40|30|39|56
20032|1754/11|40-50|40|49|42
20033|1754/11|50-60|50|59|37
20034|1754/11|60-70|60|69|30
20035|1754/11|70-80|70|79|27
20036|1754/11|80-90|80|89|18
20037|1754/11|90-100|90|99|2
20038|1754/11|100 upwards|100|120|1
20041|1754/12|under 2|0|1|153
20042|1754/12|2-5|2|4|35
20043|1754/12|5-10|5|9|14
20044|1754/12|10-20|10|19|9
20045|1754/12|20-30|20|29|34
20046|1754/12|30-40|30|39|52
20047|1754/12|40-50|40|49|53
20048|1754/12|50-60|50|59|50
20049|1754/12|60-70|60|69|47
20050|1754/12|70-80|70|79|28
20051|1754/12|80-90|80|89|13
20052|1754/12|90-100|90|99|0
20053|1754/12|100 upwards|100|120|0
20056|1754/13|under 2|0|1|144
20057|1754/13|2-5|2|4|47
20058|1754/13|5-10|5|9|9
20059|1754/13|10-20|10|19|9
20060|1754/13|20-30|20|29|35
20061|1754/13|30-40|30|39|40
20062|1754/13|40-50|40|49|51
20063|1754/13|50-60|50|59|46
20064|1754/13|60-70|60|69|32
20065|1754/13|70-80|70|79|27
20066|1754/13|80-90|80|89|17
20067|1754/13|90-100|90|99|3
20068|1754/13|100 upwards|100|120|1
20071|1754/14|under 2|0|1|186
20072|1754/14|2-5|2|4|29
20073|1754/14|5-10|5|9|12
20074|1754/14|10-20|10|19|10
20075|1754/14|20-30|20|29|35
20076|1754/14|30-40|30|39|52
20077|1754/14|40-50|40|49|53
20078|1754/14|50-60|50|59|55
20079|1754/14|60-70|60|69|34
20080|1754/14|70-80|70|79|29
20081|1754/14|80-90|80|89|9
20082|1754/14|90-100|90|99|2
20083|1754/14|100 upwards|100|120|0
20086|1754/15|under 2|0|1|176
20087|1754/15|2-5|2|4|39
20088|1754/15|5-10|5|9|26
20089|1754/15|10-20|10|19|13
20090|1754/15|20-30|20|29|35
20091|1754/15|30-40|30|39|51
20092|1754/15|40-50|40|49|53
20093|1754/15|50-60|50|59|59
20094|1754/15|60-70|60|69|42
20095|1754/15|70-80|70|79|32
20096|1754/15|80-90|80|89|5
20097|1754/15|90-100|90|99|2
20098|1754/15|100 upwards|100|120|0
20101|1754/16|under 2|0|1|156
20102|1754/16|2-5|2|4|43
20103|1754/16|5-10|5|9|14
20104|1754/16|10-20|10|19|11
20105|1754/16|20-30|20|29|41
20106|1754/16|30-40|30|39|51
20107|1754/16|40-50|40|49|63
20108|1754/16|50-60|50|59|52
20109|1754/16|60-70|60|69|56
20110|1754/16|70-80|70|79|38
20111|1754/16|80-90|80|89|14
20112|1754/16|90-100|90|99|2
20113|1754/16|100 upwards|100|120|0
20116|1754/17|under 2|0|1|190
20117|1754/17|2-5|2|4|36
20118|1754/17|5-10|5|9|10
20119|1754/17|10-20|10|19|14
20120|1754/17|20-30|20|29|33
20121|1754/17|30-40|30|39|45
20122|1754/17|40-50|40|49|53
20123|1754/17|50-60|50|59|43
20124|1754/17|60-70|60|69|63
20125|1754/17|70-80|70|79|25
20126|1754/17|80-90|80|89|10
20127|1754/17|90-100|90|99|3
20128|1754/17|100 upwards|100|120|0
20131|1754/18|under 2|0|1|134
20132|1754/18|2-5|2|4|32
20133|1754/18|5-10|5|9|10
20134|1754/18|10-20|10|19|11
20135|1754/18|20-30|20|29|26
20136|1754/18|30-40|30|39|46
20137|1754/18|40-50|40|49|52
20138|1754/18|50-60|50|59|51
20139|1754/18|60-70|60|69|34
20140|1754/18|70-80|70|79|27
20141|1754/18|80-90|80|89|16
20142|1754/18|90-100|90|99|2
20143|1754/18|100 upwards|100|120|0
20146|1754/19|under 2|0|1|158
20147|1754/19|2-5|2|4|32
20148|1754/19|5-10|5|9|14
20149|1754/19|10-20|10|19|22
20150|1754/19|20-30|20|29|31
20151|1754/19|30-40|30|39|47
20152|1754/19|40-50|40|49|45
20153|1754/19|50-60|50|59|36
20154|1754/19|60-70|60|69|41
20155|1754/19|70-80|70|79|29
20156|1754/19|80-90|80|89|4
20157|1754/19|90-100|90|99|0
20158|1754/19|100 upwards|100|120|0
20161|1754/20|under 2|0|1|188
20162|1754/20|2-5|2|4|42
20163|1754/20|5-10|5|9|15
20164|1754/20|10-20|10|19|14
20165|1754/20|20-30|20|29|31
20166|1754/20|30-40|30|39|53
20167|1754/20|40-50|40|49|58
20168|1754/20|50-60|50|59|35
20169|1754/20|60-70|60|69|42
20170|1754/20|70-80|70|79|36
20171|1754/20|80-90|80|89|17
20172|1754/20|90-100|90|99|2
20173|1754/20|100 upwards|100|120|0
20176|1754/21|under 2|0|1|192
20177|1754/21|2-5|2|4|66
20178|1754/21|5-10|5|9|20
20179|1754/21|10-20|10|19|15
20180|1754/21|20-30|20|29|40
20181|1754/21|30-40|30|39|49
20182|1754/21|40-50|40|49|57
20183|1754/21|50-60|50|59|48
20184|1754/21|60-70|60|69|50
20185|1754/21|70-80|70|79|32
20186|1754/21|80-90|80|89|22
20187|1754/21|90-100|90|99|0
20188|1754/21|100 upwards|100|120|0
20191|1754/22|under 2|0|1|162
20192|1754/22|2-5|2|4|36
20193|1754/22|5-10|5|9|15
20194|1754/22|10-20|10|19|6
20195|1754/22|20-30|20|29|26
20196|1754/22|30-40|30|39|40
20197|1754/22|40-50|40|49|29
20198|1754/22|50-60|50|59|44
20199|1754/22|60-70|60|69|24
20200|1754/22|70-80|70|79|19
20201|1754/22|80-90|80|89|6
20202|1754/22|90-100|90|99|5
20203|1754/22|100 upwards|100|120|1
20206|1754/23|under 2|0|1|189
20207|1754/23|2-5|2|4|44
20208|1754/23|5-10|5|9|24
20209|1754/23|10-20|10|19|12
20210|1754/23|20-30|20|29|34
20211|1754/23|30-40|30|39|39
20212|1754/23|40-50|40|49|43
20213|1754/23|50-60|50|59|40
20214|1754/23|60-70|60|69|42
20215|1754/23|70-80|70|79|22
20216|1754/23|80-90|80|89|11
20217|1754/23|90-100|90|99|4
20218|1754/23|100 upwards|100|120|1
20221|1754/24|under 2|0|1|162
20222|1754/24|2-5|2|4|43
20223|1754/24|5-10|5|9|18
20224|1754/24|10-20|10|19|13
20225|1754/24|20-30|20|29|32
20226|1754/24|30-40|30|39|37
20227|1754/24|40-50|40|49|42
20228|1754/24|50-60|50|59|32
20229|1754/24|60-70|60|69|30
20230|1754/24|70-80|70|79|16
20231|1754/24|80-90|80|89|9
20232|1754/24|90-100|90|99|0
20233|1754/24|100 upwards|100|120|0
20236|1754/25|under 2|0|1|172
20237|1754/25|2-5|2|4|51
20238|1754/25|5-10|5|9|10
20239|1754/25|10-20|10|19|13
20240|1754/25|20-30|20|29|24
20241|1754/25|30-40|30|39|41
20242|1754/25|40-50|40|49|36
20243|1754/25|50-60|50|59|29
20244|1754/25|60-70|60|69|25
20245|1754/25|70-80|70|79|28
20246|1754/25|80-90|80|89|10
20247|1754/25|90-100|90|99|1
20248|1754/25|100 upwards|100|120|0
20251|1754/26|under 2|0|1|153
20252|1754/26|2-5|2|4|35
20253|1754/26|5-10|5|9|15
20254|1754/26|10-20|10|19|14
20255|1754/26|20-30|20|29|30
20256|1754/26|30-40|30|39|40
20257|1754/26|40-50|40|49|41
20258|1754/26|50-60|50|59|40
20259|1754/26|60-70|60|69|28
20260|1754/26|70-80|70|79|23
20261|1754/26|80-90|80|89|14
20262|1754/26|90-100|90|99|3
20263|1754/26|100 upwards|100|120|0
20266|1754/27|under 2|0|1|149
20267|1754/27|2-5|2|4|39
20268|1754/27|5-10|5|9|12
20269|1754/27|10-20|10|19|11
20270|1754/27|20-30|20|29|32
20271|1754/27|30-40|30|39|40
20272|1754/27|40-50|40|49|42
20273|1754/27|50-60|50|59|38
20274|1754/27|60-70|60|69|38
20275|1754/27|70-80|70|79|15
20276|1754/27|80-90|80|89|11
20277|1754/27|90-100|90|99|2
20278|1754/27|100 upwards|100|120|0
20281|1754/28|under 2|0|1|155
20282|1754/28|2-5|2|4|40
20283|1754/28|5-10|5|9|12
20284|1754/28|10-20|10|19|15
20285|1754/28|20-30|20|29|34
20286|1754/28|30-40|30|39|37
20287|1754/28|40-50|40|49|43
20288|1754/28|50-60|50|59|35
20289|1754/28|60-70|60|69|34
20290|1754/28|70-80|70|79|25
20291|1754/28|80-90|80|89|15
20292|1754/28|90-100|90|99|0
20293|1754/28|100 upwards|100|120|0
20296|1754/29|under 2|0|1|123
20297|1754/29|2-5|2|4|47
20298|1754/29|5-10|5|9|14
20299|1754/29|10-20|10|19|11
20300|1754/29|20-30|20|29|32
20301|1754/29|30-40|30|39|44
20302|1754/29|40-50|40|49|27
20303|1754/29|50-60|50|59|32
20304|1754/29|60-70|60|69|33
20305|1754/29|70-80|70|79|16
20306|1754/29|80-90|80|89|8
