weekID|yeartext|year|week|begindate|countsmissing|codmissing|breadmissing|agemissing|countsproblem|codproblem|breadproblem|ageproblem
1650/15|1649-50|1650|15||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/16|1649-50|1650|16||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/17|1649-50|1650|17||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/18|1649-50|1650|18||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/19|1649-50|1650|19||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/20|1649-50|1650|20||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/21|1649-50|1650|21||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/22|1649-50|1650|22||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/23|1649-50|1650|23||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/24|1649-50|1650|24||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/25|1649-50|1650|25||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/26|1649-50|1650|26||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/27|1649-50|1650|27||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/28|1649-50|1650|28||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/29|1649-50|1650|29||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/30|1649-50|1650|30||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/31|1649-50|1650|31||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/32|1649-50|1650|32||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/33|1649-50|1650|33||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/34|1649-50|1650|34||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/35|1649-50|1650|35||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/36|1649-50|1650|36||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/37|1649-50|1650|37||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/38|1649-50|1650|38||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/39|1649-50|1650|39||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/40|1649-50|1650|40||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/41|1649-50|1650|41||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/42|1649-50|1650|42||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/43|1649-50|1650|43||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/44|1649-50|1650|44||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/45|1649-50|1650|45||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/46|1649-50|1650|46||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/47|1649-50|1650|47||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/48|1649-50|1650|48||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/49|1649-50|1650|49||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/50|1649-50|1650|50||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/51|1649-50|1650|51||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1650/52|1649-50|1650|52||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/01|1650-51|1651|1||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/02|1650-51|1651|2||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/03|1650-51|1651|3||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/04|1650-51|1651|4||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/05|1650-51|1651|5||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/06|1650-51|1651|6||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/07|1650-51|1651|7||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/08|1650-51|1651|8|04-feb-1650|0|0|1|1|part missing|part missing|part missing|not yet stated
1651/09|1650-51|1651|9||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/10|1650-51|1651|10||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/11|1650-51|1651|11||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/12|1650-51|1651|12||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/13|1650-51|1651|13||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/14|1650-51|1651|14||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/15|1650-51|1651|15|25-mar-1651|0|0|0|1||||not yet stated
1651/16|1650-51|1651|16|01-apr-1651|0|0|0|1||||not yet stated
1651/17|1650-51|1651|17|08-apr-1651|0|0|0|1||||not yet stated
1651/18|1650-51|1651|18|15-apr-1651|0|0|0|1||||not yet stated
1651/19|1650-51|1651|19|22-apr-1651|0|0|0|1||||not yet stated
1651/20|1650-51|1651|20|29-apr-1651|0|0|0|1||||not yet stated
1651/21|1650-51|1651|21|06-may-1651|0|0|0|1||||not yet stated
1651/22|1650-51|1651|22|13-may-1651|0|0|0|1||||not yet stated
1651/23|1650-51|1651|23|20-may-1651|0|0|0|1||||not yet stated
1651/24|1650-51|1651|24|27-may-1651|0|0|0|1||||not yet stated
1651/25|1650-51|1651|25|03-jun-1651|0|0|0|1||||not yet stated
1651/26|1650-51|1651|26|10-jun-1651|0|0|0|1||||not yet stated
1651/27|1650-51|1651|27|17-jun-1651|0|0|0|1||||not yet stated
1651/28|1650-51|1651|28|24-jun-1651|0|0|0|1||||not yet stated
1651/29|1650-51|1651|29|01-jul-1651|0|0|0|1||||not yet stated
1651/30|1650-51|1651|30||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/31|1650-51|1651|31|15-jul-1651|0|0|0|1||||not yet stated
1651/32|1650-51|1651|32|22-jul-1651|0|0|0|1||||not yet stated
1651/33|1650-51|1651|33|29-jul-1651|0|0|0|1||||not yet stated
1651/34|1650-51|1651|34||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/35|1650-51|1651|35||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/36|1650-51|1651|36|19-aug-1651|0|0|0|1||||not yet stated
1651/37|1650-51|1651|37|26-aug-1651|0|0|0|1||||not yet stated
1651/38|1650-51|1651|38|02-sep-1651|0|0|0|1||||not yet stated
1651/39|1650-51|1651|39||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/40|1650-51|1651|40|16-sep-1651|0|0|0|1||||not yet stated
1651/41|1650-51|1651|41||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/42|1650-51|1651|42||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/43|1650-51|1651|43||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/44|1650-51|1651|44|14-oct-1651|0|0|0|1||||not yet stated
1651/45|1650-51|1651|45||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/46|1650-51|1651|46|28-oct-1651|0|0|0|1||||not yet stated
1651/47|1650-51|1651|47||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1651/48|1650-51|1651|48|11-nov-1651|0|0|0|1||part missing||not yet stated
1651/49|1650-51|1651|49|18-nov-1651|0|0|0|1||part missing||not yet stated
1651/50|1650-51|1651|50|25-nov-1651|0|0|0|1||||not yet stated
1651/51|1650-51|1651|51|02-dec-1651|0|0|0|1||||not yet stated
1651/52|1650-51|1651|52|09-dec-1651|0|0|0|1||||not yet stated
1652/01|1651-52|1652|1|16-dec-1651|0|0|0|1||||not yet stated
1652/02|1651-52|1652|2|23-dec-1651|0|0|0|1||||not yet stated
1652/03|1651-52|1652|3|30-dec-1651|0|0|0|1||||not yet stated
1652/04|1651-52|1652|4|06-jan-1651|0|0|0|1||||not yet stated
1652/05|1651-52|1652|5|13-jan-1651|0|0|0|1||||not yet stated
1652/06|1651-52|1652|6|20-jan-1651|0|0|0|1||||not yet stated
1652/07|1651-52|1652|7|27-jan-1651|0|0|0|1||||not yet stated
1652/08|1651-52|1652|8|03-feb-1651|0|0|0|1||||not yet stated
1652/09|1651-52|1652|9|10-feb-1651|0|0|0|1|part missing|||not yet stated
1652/10|1651-52|1652|10|17-feb-1651|0|0|0|1||||not yet stated
1652/11|1651-52|1652|11|24-feb-1651|0|0|0|1||part missing||not yet stated
1652/12|1651-52|1652|12||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/13|1651-52|1652|13||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/14|1651-52|1652|14|16-mar-1651|0|0|0|1||part missing||not yet stated
1652/15|1651-52|1652|15||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/16|1651-52|1652|16||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/17|1651-52|1652|17||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/18|1651-52|1652|18||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/19|1651-52|1652|19||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/20|1651-52|1652|20||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/21|1651-52|1652|21|04-may-1652|0|0|0|1||||not yet stated
1652/22|1651-52|1652|22|11-may-1652|0|0|0|1||||not yet stated
1652/23|1651-52|1652|23||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/24|1651-52|1652|24||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/25|1651-52|1652|25||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/26|1651-52|1652|26||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/27|1651-52|1652|27||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/28|1651-52|1652|28||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/29|1651-52|1652|29||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/30|1651-52|1652|30||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/31|1651-52|1652|31||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/32|1651-52|1652|32||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/33|1651-52|1652|33||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/34|1651-52|1652|34||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/35|1651-52|1652|35|10-aug-1652|0|0|0|1||||not yet stated
1652/36|1651-52|1652|36||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/37|1651-52|1652|37||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/38|1651-52|1652|38||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/39|1651-52|1652|39||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/40|1651-52|1652|40||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/41|1651-52|1652|41||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/42|1651-52|1652|42||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/43|1651-52|1652|43||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/44|1651-52|1652|44|12-oct-1652|0|0|0|1||||not yet stated
1652/45|1651-52|1652|45||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/46|1651-52|1652|46||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/47|1651-52|1652|47||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/48|1651-52|1652|48||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/49|1651-52|1652|49|16-nov-1652|0|0|0|1||||not yet stated
1652/50|1651-52|1652|50||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/51|1651-52|1652|51||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1652/52|1651-52|1652|52|07-dec-1652|0|0|0|1||||not yet stated
1653/01|1652-53|1653|1||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/02|1652-53|1653|2|21-dec-1652|0|0|0|1||||not yet stated
1653/03|1652-53|1653|3||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/04|1652-53|1653|4||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/05|1652-53|1653|5||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/06|1652-53|1653|6|18-jan-1652|0|0|0|1||||not yet stated
1653/07|1652-53|1653|7||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/08|1652-53|1653|8||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/09|1652-53|1653|9||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/10|1652-53|1653|10||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/11|1652-53|1653|11||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/12|1652-53|1653|12||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/13|1652-53|1653|13||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/14|1652-53|1653|14||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/15|1652-53|1653|15|22-mar-1653|0|0|0|1||||not yet stated
1653/16|1652-53|1653|16|29-mar-1653|0|0|0|1||||not yet stated
1653/17|1652-53|1653|17|05-apr-1653|0|0|0|1||||not yet stated
1653/18|1652-53|1653|18|12-apr-1653|0|0|0|1||||not yet stated
1653/19|1652-53|1653|19|19-apr-1653|0|0|0|1||||not yet stated
1653/20|1652-53|1653|20||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/21|1652-53|1653|21|03-may-1653|0|0|0|1||||not yet stated
1653/22|1652-53|1653|22|10-may-1653|0|0|0|1||||not yet stated
1653/23|1652-53|1653|23|17-may-1653|0|0|0|1||||not yet stated
1653/24|1652-53|1653|24|24-may-1652|0|0|0|1||||not yet stated
1653/25|1652-53|1653|25|31-may-1653|0|0|0|1||||not yet stated
1653/26|1652-53|1653|26|07-jun-1653|0|0|0|1||||not yet stated
1653/27|1652-53|1653|27|14-jun-1653|0|0|0|1||||not yet stated
1653/28|1652-53|1653|28|21-jun-1653|0|0|0|1||||not yet stated
1653/29|1652-53|1653|29|28-jun-1653|0|0|0|1||||not yet stated
1653/30|1652-53|1653|30|05-jul-1653|0|0|0|1||||not yet stated
1653/31|1652-53|1653|31|12-jul-1653|0|0|0|1||||not yet stated
1653/32|1652-53|1653|32|19-jul-1653|0|0|0|1||||not yet stated
1653/33|1652-53|1653|33||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/34|1652-53|1653|34|02-aug-1653|0|0|0|1||||not yet stated
1653/35|1652-53|1653|35|09-aug-1653|0|0|0|1||part missing||not yet stated
1653/36|1652-53|1653|36|16-aug-1653|0|0|0|1||||not yet stated
1653/37|1652-53|1653|37|23-aug-1653|0|0|0|1||||not yet stated
1653/38|1652-53|1653|38|30-aug-1653|0|0|0|1||||not yet stated
1653/39|1652-53|1653|39|06-sep-1653|0|0|0|1||||not yet stated
1653/40|1652-53|1653|40|13-sep-1653|0|0|0|1||||not yet stated
1653/41|1652-53|1653|41|20-sep-1653|0|0|0|1||||not yet stated
1653/42|1652-53|1653|42|27-sep-1653|0|0|0|1||||not yet stated
1653/43|1652-53|1653|43|04-oct-1653|0|0|0|1||||not yet stated
1653/44|1652-53|1653|44|11-oct-1653|0|0|0|1||||not yet stated
1653/45|1652-53|1653|45||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1653/46|1652-53|1653|46|25-oct-1653|0|0|0|1||||not yet stated
1653/47|1652-53|1653|47|01-nov-1653|0|0|0|1||||not yet stated
1653/48|1652-53|1653|48|08-nov-1653|0|0|0|1||||not yet stated
1653/49|1652-53|1653|49|15-nov-1653|0|0|0|1||||not yet stated
1653/50|1652-53|1653|50|22-nov-1653|0|0|0|1||||not yet stated
1653/51|1652-53|1653|51|29-nov-1658|0|0|0|1||||not yet stated
1653/52|1652-53|1653|52|06-dec-1653|0|1|1|1||missing|missing|not yet stated
1654/01|1653-54|1654|1||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1654/02|1653-54|1654|2|20-dec-1653|0|0|0|1||||not yet stated
1654/03|1653-54|1654|3|27-jan-1653|0|0|0|1||||not yet stated
1654/04|1653-54|1654|4|03-jan-1653|0|0|0|1||||not yet stated
1654/05|1653-54|1654|5|10-jan-1653|0|0|0|1||||not yet stated
1654/06|1653-54|1654|6||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1654/07|1653-54|1654|7|24-jan-1653|0|0|0|1||||not yet stated
1654/08|1653-54|1654|8|31-jan-1653|0|0|0|1||||not yet stated
1654/09|1653-54|1654|9|07-feb-1653|0|0|0|1||||not yet stated
1654/10|1653-54|1654|10|14-feb-1653|0|0|0|1||||not yet stated
1654/11|1653-54|1654|11|21-feb-1653|0|0|0|1||||not yet stated
1654/12|1653-54|1654|12|28-feb-1653|0|0|0|1||||not yet stated
1654/13|1653-54|1654|13|07-mar-1653|0|0|0|1||||not yet stated
1654/14|1653-54|1654|14|14-mar-1653|0|0|0|1||||not yet stated
1654/15|1653-54|1654|15|21-mar-1653|0|0|0|1||||not yet stated
1654/16|1653-54|1654|16||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1654/17|1653-54|1654|17|04-apr-1654|0|0|0|1||||not yet stated
1654/18|1653-54|1654|18|11-apr-1654|0|0|0|1||||not yet stated
1654/19|1653-54|1654|19||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1654/20|1653-54|1654|20||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1654/21|1653-54|1654|21|02-may-1654|0|0|0|1||||not yet stated
1654/22|1653-54|1654|22|09-may-1654|0|0|0|1||||not yet stated
1654/23|1653-54|1654|23|16-may-1654|0|0|0|1||||not yet stated
1654/24|1653-54|1654|24|23-may-1654|0|0|0|1||||not yet stated
1654/25|1653-54|1654|25|30-may-1654|0|0|0|1||||not yet stated
1654/26|1653-54|1654|26|06-jun-1654|0|0|0|1||||not yet stated
1654/27|1653-54|1654|27|13-jun-1654|0|0|0|1||||not yet stated
1654/28|1653-54|1654|28|20-jun-1654|0|0|0|1||||not yet stated
1654/29|1653-54|1654|29|27-jun-1654|0|0|0|1||||not yet stated
1654/30|1653-54|1654|30|04-jul-1654|0|0|0|1||||not yet stated
1654/31|1653-54|1654|31|11-jul-1654|0|0|0|1||||not yet stated
1654/32|1653-54|1654|32|18-jul-1654|0|0|0|1||||not yet stated
1654/33|1653-54|1654|33|25-jul-1654|0|0|0|1||||not yet stated
1654/34|1653-54|1654|34|01-aug-1654|0|0|0|1||||not yet stated
1654/35|1653-54|1654|35|08-aug-1654|0|0|0|1||||not yet stated
1654/36|1653-54|1654|36|15-aug-1654|0|0|0|1||||not yet stated
1654/37|1653-54|1654|37|22-aug-1654|0|0|0|1||||not yet stated
1654/38|1653-54|1654|38|29-aug-1654|0|0|0|1||||not yet stated
1654/39|1653-54|1654|39|05-sep-1654|0|0|0|1||||not yet stated
1654/40|1653-54|1654|40||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1654/41|1653-54|1654|41|19-sep-1654|0|0|0|1||||not yet stated
1654/42|1653-54|1654|42|26-sep-1654|0|0|0|1||||not yet stated
1654/43|1653-54|1654|43|03-oct-1654|0|0|0|1||||not yet stated
1654/44|1653-54|1654|44|10-oct-1654|0|0|0|1||||not yet stated
1654/45|1653-54|1654|45|17-oct-1654|0|0|0|1||||not yet stated
1654/46|1653-54|1654|46|24-oct-1654|0|0|0|1||||not yet stated
1654/47|1653-54|1654|47|31-oct-1654|0|0|0|1||||not yet stated
1654/48|1653-54|1654|48|07-nov-1654|0|0|0|1||||not yet stated
1654/49|1653-54|1654|49|14-nov-1654|0|0|0|1||||not yet stated
1654/50|1653-54|1654|50|21-nov-1654|0|0|0|1||||not yet stated
1654/51|1653-54|1654|51|28-nov-1654|0|0|0|1||||not yet stated
1654/52|1653-54|1654|52|05-dec-1654|0|0|0|1||||not yet stated
1655/01|1654-55|1655|1|12-dec-1654|0|0|0|1||||not yet stated
1655/02|1654-55|1655|2|19-dec-1654|0|0|0|1||||not yet stated
1655/03|1654-55|1655|3|26-dec-1654|0|0|0|1||||not yet stated
1655/04|1654-55|1655|4|02-jan-1654|0|0|0|1||||not yet stated
1655/05|1654-55|1655|5||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/06|1654-55|1655|6|16-jan-1654|0|0|0|1||||not yet stated
1655/07|1654-55|1655|7|23-jan-1654|0|0|0|1||||not yet stated
1655/08|1654-55|1655|8|30-jan-1654|0|0|0|1||||not yet stated
1655/09|1654-55|1655|9|06-feb-1654|0|0|0|1||||not yet stated
1655/10|1654-55|1655|10||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/11|1654-55|1655|11|20-feb-1654|0|0|0|1||||not yet stated
1655/12|1654-55|1655|12|27-feb-1654|0|0|0|1||||not yet stated
1655/13|1654-55|1655|13|06-mar-1654|0|0|0|1||||not yet stated
1655/14|1654-55|1655|14|13-mar-1654|0|0|0|1||||not yet stated
1655/15|1654-55|1655|15|20-mar-1654|0|0|0|1||||not yet stated
1655/16|1654-55|1655|16||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/17|1654-55|1655|17||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/18|1654-55|1655|18||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/19|1654-55|1655|19||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/20|1654-55|1655|20||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/21|1654-55|1655|21|01-may-1655|0|0|0|1||||not yet stated
1655/22|1654-55|1655|22|08-may-1655|0|0|0|1||||not yet stated
1655/23|1654-55|1655|23|15-may-1655|0|0|0|1||||not yet stated
1655/24|1654-55|1655|24|22-may-1655|0|0|0|1||||not yet stated
1655/25|1654-55|1655|25|29-may-1655|0|0|0|1||||not yet stated
1655/26|1654-55|1655|26|05-jun-1655|0|0|0|1||||not yet stated
1655/27|1654-55|1655|27||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/28|1654-55|1655|28|19-jun-1655|0|0|0|1||||not yet stated
1655/29|1654-55|1655|29|26-jun-1655|0|0|0|1||||not yet stated
1655/30|1654-55|1655|30|03-jul-1655|0|0|0|1||||not yet stated
1655/31|1654-55|1655|31|10-jul-1655|0|0|0|1||||not yet stated
1655/32|1654-55|1655|32|17-jul-1655|0|0|0|1||||not yet stated
1655/33|1654-55|1655|33|24-jul-1655|0|0|0|1||||not yet stated
1655/34|1654-55|1655|34|31-jul-1655|0|0|0|1||||not yet stated
1655/35|1654-55|1655|35|07-aug-1655|0|0|0|1||||not yet stated
1655/36|1654-55|1655|36|14-aug-1655|0|0|0|1||||not yet stated
1655/37|1654-55|1655|37||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1655/38|1654-55|1655|38|28-aug-1655|0|0|0|1||||not yet stated
1655/39|1654-55|1655|39|04-sep-1655|0|0|0|1||||not yet stated
1655/40|1654-55|1655|40|04-sep-1655|0|0|0|1||||not yet stated
1655/41|1654-55|1655|41|18-sep-1655|0|0|0|1||||not yet stated
1655/42|1654-55|1655|42|25-sep-1655|0|0|0|1||||not yet stated
1655/43|1654-55|1655|43|02-oct-1655|0|0|0|1||||not yet stated
1655/44|1654-55|1655|44|09-oct-1655|0|0|0|1||||not yet stated
1655/45|1654-55|1655|45|16-oct-1655|0|0|0|1||||not yet stated
1655/46|1654-55|1655|46|23-oct-1655|0|0|0|1||||not yet stated
1655/47|1654-55|1655|47|30-oct-1655|0|0|0|1||||not yet stated
1655/48|1654-55|1655|48|06-nov-1655|0|0|0|1||||not yet stated
1655/49|1654-55|1655|49|13-nov-1655|0|0|0|1||||not yet stated
1655/50|1654-55|1655|50|20-nov-1655|0|0|0|1||part missing||not yet stated
1655/51|1654-55|1655|51|27-nov-1655|0|0|0|1||||not yet stated
1655/52|1654-55|1655|52|04-dec-1655|0|0|0|1||||not yet stated
1656/01|1655-56|1656|1|11-dec-1655|0|0|0|1||||not yet stated
1656/02|1655-56|1656|2||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/03|1655-56|1656|3|25-dec-1655|0|0|0|1|part missing|part missing||not yet stated
1656/04|1655-56|1656|4|01-jan-1655|0|0|0|1||||not yet stated
1656/05|1655-56|1656|5||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/06|1655-56|1656|6|15-jan-1655|0|0|0|1||||not yet stated
1656/07|1655-56|1656|7|22-jan-1655|0|0|0|1||||not yet stated
1656/08|1655-56|1656|8|29-jan-1655|0|0|0|1||||not yet stated
1656/09|1655-56|1656|9||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/10|1655-56|1656|10|12-feb-1655|0|0|0|1||||not yet stated
1656/11|1655-56|1656|11||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/12|1655-56|1656|12|26-feb-1655|0|0|0|1||part missing||not yet stated
1656/13|1655-56|1656|13|04-mar-1655|0|0|0|1|part missing|||not yet stated
1656/14|1655-56|1656|14|11-mar-1655|0|0|0|1||||not yet stated
1656/15|1655-56|1656|15||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/16|1655-56|1656|16||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/17|1655-56|1656|17||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/18|1655-56|1656|18||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/19|1655-56|1656|19||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/20|1655-56|1656|20||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/21|1655-56|1656|21||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/22|1655-56|1656|22||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/23|1655-56|1656|23||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/24|1655-56|1656|24||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/25|1655-56|1656|25||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/26|1655-56|1656|26||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/27|1655-56|1656|27||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/28|1655-56|1656|28||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/29|1655-56|1656|29||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/30|1655-56|1656|30||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/31|1655-56|1656|31||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/32|1655-56|1656|32||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/33|1655-56|1656|33||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/34|1655-56|1656|34||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/35|1655-56|1656|35||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/36|1655-56|1656|36||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/37|1655-56|1656|37||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/38|1655-56|1656|38||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/39|1655-56|1656|39||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/40|1655-56|1656|40||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/41|1655-56|1656|41||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/42|1655-56|1656|42||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/43|1655-56|1656|43||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/44|1655-56|1656|44||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/45|1655-56|1656|45||1|1|1|1|no Bill|no Bill|no Bill|no Bill
1656/46|1655-56|1656|46||1|1|1|1|no Bill|no Bill|no Bill|no Bill
