"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
38679,39182,10158,1,1666,,,17,,,QC-1666-17-verso,,,10,,,April,,,17,,,April,,,1,,,11,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,2,,,1,,,,1,,53,,,11,,,,1,,,1,,,1,,12,,,1,,,"Drowned at Saviours Southwark 1",,,,1,,,1,,,1,,12,,,,1,,1,,,"flox 1; small-pox 0",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,40,,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,4,,,3,,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,14,,,1,,,6,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Bruised between a Hoy and a Barge at St. Margarets Westminster 1",,,85,,,77,,,162,,,113,,,102,,,215,,,40,,,20,,,12,,,113,,,17,,
38680,39183,10159,1,1666,,,18,,,QC-1666-18-verso,,,17,,,April,,,24,,,April,,,1,,,9,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,49,,,17,,,1,,,,1,,,1,,19,,,1,,,"Drowned at Stepney 1",,,,1,,,1,,,1,,14,,,,1,,1,,,"flox 0; small-pox 1",,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,3,,,7,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,24,,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,6,,,,1,,1,,,,1,,,1,,1,,,5,,,,1,,,1,,13,,,1,,,2,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,"Broken Legge 1; Killed by a fall at St. Andrew Holborn 1; Sore legge 1",,,79,,,73,,,152,,,111,,,104,,,215,,,24,,,-0,,,-16,,,117,,,13,,
38681,39184,10160,1,1666,,,19,,,QC-1666-19-verso,,,24,,,April,,,1,,,May,,,1,,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,1,,,,1,,1,,,43,,,17,,,,1,,,1,,,1,,15,,,2,,,"Drowned at Stepney 2",,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,1,,,5,,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,40,,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,3,,,1,,,,1,,,1,,,1,,8,,,,1,,,1,,12,,,1,,,2,,,4,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,"Killed by a fall at St. Giles in the fields 1",,,68,,,72,,,140,,,118,,,95,,,213,,,40,,,-2,,,16,,,111,,,19,,
38722,39185,10161,1,1666,,,20,,,QC-1666-20-verso,,,1,,,May,,,8,,,May,,,2,,,7,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,4,,,4,,,,1,,,1,,45,,,16,,,,1,,,1,,,1,,12,,,3,,,"Drowned 3; one at St. Olaves Southwark; one at Saviours Southwark; and one at St. Katherine Tower",,,1,,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,53,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,9,,,3,,,1,,,1,,,,1,,1,,,5,,,,1,,,1,,11,,,4,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,2,,,"Cut his own throat at St. Andrew Holborn 1; Killed at St. Martins in the fields 1",,,,1,,,1,,1,,,"Frighted 1",,,74,,,66,,,140,,,121,,,113,,,234,,,53,,,21,,,53,,,113,,,17,,
38723,39186,10162,1,1666,,,21,,,QC-1666-21-verso,,,8,,,May,,,15,,,May,,,2,,,7,,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,7,,,,1,,,1,,37,,,16,,,2,,,,1,,,1,,12,,,3,,,"Drowned 3; one at St. Katharine Tower; one at St. Mary Whitechappel; and one at Stepney ",,,,1,,,1,,,1,,15,,,,1,,1,,,"flox 0; small-pox 1",,,,1,,,1,,,1,,1,,,,1,,1,,,1,,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,3,,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,58,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,3,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,2,,,1,,,1,,,,1,,,1,,1,,,10,,,,1,,,1,,15,,,3,,,2,,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kild (by her husband) at St. James Clerkenwell 1",,,,1,,,1,,2,,,"Sore mouth 1; Wounded 1",,,68,,,61,,,129,,,115,,,121,,,236,,,58,,,2,,,5,,,106,,,21,,
38724,39187,10163,1,1666,,,22,,,QC-1666-22-verso,,,15,,,May,,,22,,,May,,,1,,,7,,,,1,,1,,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,8,,,,1,,,1,,52,,,14,,,,1,,,1,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,1,,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,31,,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,5,,,2,,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,"Choaked himself with a piece of meat at St. Botolph Algate 1",,,60,,,52,,,112,,,111,,,92,,,203,,,31,,,-33,,,-27,,,116,,,14,,
38725,39188,10164,1,1666,,,23,,,QC-1666-23-verso,,,23,,,May,,,29,,,May,,,2,,,14,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,2,,,,1,,,1,,45,,,11,,,1,,,,1,,,1,,14,,,2,,,"Drowned two; one in a Tub of water at St. Botolph Bishopsgate; and one at Stepney",,,,1,,,1,,,1,,15,,,1,,,1,,,"flox 1; small-pox 0",,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,7,,,,1,,,1,,,1,,,1,,,1,,1,,,12,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,20,,,,1,,,1,,1,,,2,,,,1,,,1,,5,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,5,,,4,,,2,,,,1,,,1,,,1,,3,,,,1,,,1,,7,,,1,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Shot at St. Mary Islington 1",,,,1,,,1,,1,,,"Kild by an Ox at St. Martin in the Vintrey 1",,,62,,,57,,,119,,,110,,,91,,,201,,,20,,,-2,,,-11,,,120,,,10,,
38726,39189,10165,1,1666,,,24,,,QC-1666-24-verso,,,29,,,"May ",,,5,,,June,,,2,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,1,,,6,,,,1,,,1,,41,,,18,,,1,,,,1,,,1,,14,,,2,,,"Drowned two; one at St. Magdalen Bermondley; and one in a Tub of water at St. Martin in the fields",,,1,,,,1,,,1,,6,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,27,,,,1,,,1,,,1,,2,,,,1,,,1,,7,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,6,,,,1,,2,,,1,,,,1,,,1,,6,,,,1,,,1,,6,,,2,,,1,,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,"Kild two; one at St. Margaret Westminister; and one with the wheel of a Bell at St. Antholins ",,,,1,,,1,,,1,,,1,,64,,,59,,,123,,,101,,,90,,,191,,,27,,,-10,,,7,,,116,,,14,,
38727,39190,10166,1,1666,,,25,,,QC-1666-25-verso,,,5,,,June,,,12,,,June,,,2,,,12,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,6,,,6,,,,1,,,1,,40,,,12,1,,,1,,,1,,,1,,14,,,2,,,"Drowned at Stepney",,,,1,,,1,,,1,,14,,,,1,,3,,,,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,31,,,,1,,,1,,1,,,,1,,,1,,,1,,4,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,9,,,,1,,3,,,,1,,,1,,,1,,2,,,,1,,,1,,7,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,2,,,"Cut of the Stone 1; Wounded at sea 1",,,62,,,65,,,127,,,96,,,101,,,197,,,31,,,6,,,4,,,115,,,15,,
38728,39191,10167,1,1666,,,26,,,QC-1666-26-verso,,,12,,,June,,,19,,,June,,,2,,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,5,,,,1,,1,,,44,,,13,,,1,,,,1,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,3,,,2,,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,8,,,1,,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Killed with a Quart pot at St. Dunstan West 1",,,,1,,,1,,1,,,"Wounded at Sea 1",,,64,,,65,,,129,,,88,,,91,,,179,,,23,,,-18,,,-8,,,120,,,10,,
38729,39192,10168,1,1666,,,27,,,QC-1666-27-verso,,,19,,,June,,,26,,,June,,,1,,,6,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,46,,,15,,,1,,,,1,,,1,,15,,,2,,,"Drowned two; one at St. Botolph Aldgate; and one in a Tub of water at St. Andrew Wardrobe",,,,1,,,1,,,1,,9,,,,1,,2,,,,,,1,,,1,,,"Found murthered in the fields at St. James Clerkenwell 1",,,1,,,,1,,,1,,,1,,,1,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,1,,,9,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,33,,,,1,,,1,,,1,,,1,,,1,,,1,,13,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,9,,,,1,,1,,,,1,,,1,,,1,,5,,,,1,,,1,,13,,,3,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,Wounded,,,74,,,67,,,141,,,119,,,104,,,223,,,33,,,44,,,10,,,118,,,12,,
38730,39193,10169,1,1666,,,28,,,QC-1666-28-verso,,,26,,,June,,,3,,,July,,,1,,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,8,,,,1,,,1,,38,,,11,,,,1,,,1,,,1,,10,,,3,,,"Drowned 3; two at St. Katherine Tower; and one at Stepney",,,,1,,,1,,,1,,10,,,1,,,1,,,"flox 1; small-pox 0",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,35,,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,3,,,,1,,1,,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,4,,,,1,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,26,,,2,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,2,,,"Distracted 1; Hanged himself at St. Sepulchres 1",,,3,,,"Killed 3; one by a Cart at Stepney; and two at St. Katherine Coleman; one by a fall downstairs; and one by a fall from a Manger",,,70,,,66,,,136,,,115,,,106,,,223,,,35,,,-1,,,2,,,116,,,14,,
38731,39194,10170,1,1666,,,29,,,QC-1666-29-verso,,,3,,,July,,,10,,,July,,,4,,,6,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,13,,,,1,,,1,,48,,,2,,,,1,,,1,,,1,,16,,,1,,,"Drowned at St. Bennet Paulswharf 1",,,,1,,,1,,,1,,14,,,,1,,2,,,"flox 0; small-pox 2",,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,22,,,,1,,,1,,,1,,,1,,,1,,2,,,7,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,33,,,,1,,,1,,,1,,2,,,,1,,,1,,3,,,4,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,7,,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,25,,,2,,,1,,,1,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,1,,,"One with gunpowder at St. James Clerkenwell",,,,1,,,1,,2,,,"One by a fall from a Hoy at St. Martin Vintry; and one with a Thunderbolt at Lambeth",,,72,,,68,,,140,,,113,,,134,,,247,,,33,,,25,,,-2,,,114,,,16,,
38773,39195,10171,1,1666,,,30,,,QC-1666-30-verso,,,10,,,July,,,17,,,July,,,2,,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,7,,,,1,,,1,,49,,,21,,,,1,,,1,,,1,,17,,,2,,,"Drowned 2; one at St. Katherines Tower; and one at St. Mary Islington",,,1,,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,18,,,,1,,,1,,,1,,,1,,,1,,2,,,16,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,51,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,4,,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,9,,,3,,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,34,,,7,,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,1,,,"Kiled with a pistol at St. Mary Newington 1",,,,1,,,1,,,1,,,1,,73,,,68,,,141,,,145,,,149,,,294,,,51,,,47,,,18,,,115,,,15,,
38774,39196,10172,1,1666,,,31,,,QC-1666-31-verso,,,17,,,July,,,24,,,July,,,3,,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,11,,,,1,,,1,,43,,,27,,,,1,,,1,,,1,,8,,,2,,,"Drowned 2; one at Stepney; and one in a Tub of water at St. Leonard Shoreditch",,,,1,,,1,,,1,,13,,,,1,,1,,,"flox 0; small-pox 1",,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,45,,,,1,,,1,,,1,,,1,,,1,,2,,,7,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,48,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,6,,,,1,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,,1,,11,,,2,,,,1,,,1,,,1,,2,,,9,,,,1,,,1,,37,,,5,,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,1,,1,,,1,,1,,,"Hanged herself at Saviours Southwalk 1",,,1,,,"Killed by a fall from a cart at Stepney 1",,,70,,,72,,,142,,,165,,,161,,,326,,,48,,,32,,,-3,,,110,,,20,,
38775,39197,10173,1,1666,,,32,,,QC-1666-32-verso,,,24,,,July,,,31,,,July,,,1,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,7,,,,1,,,1,,56,,,30,,,1,,,,1,,,1,,17,,,2,,,"Drowned 2; one at Christ church; and one at St. Mary Savoy",,,,1,,,1,,,1,,19,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,44,,,,1,,,1,,,1,,,1,,,1,,2,,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,38,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,11,,,,1,,,1,,,1,,,1,,,1,,11,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,5,,,,1,,3,,,,1,,,1,,,1,,7,,,,1,,,1,,43,,,2,,,4,,,2,,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,,,,1,,,1,,,1,,84,,,72,,,156,,,161,,,180,,,341,,,38,,,15,,,-10,,,111,,,19,,
38776,39198,10174,1,1666,,,33,,,QC-1666-33-verso,,,31,,,July,,,7,,,August,,,2,,,7,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,3,,,9,,,,1,,2,,,47,,,32,,,,1,,,1,,,1,,18,,,3,,,"Drowned 3; one at St. Andrew Holborn; one at St. Katharines Tower; and one at St. Mary Islington",,,,1,,,1,,,1,,18,,,1,,1,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,45,,,,1,,,1,,,1,,,1,,,1,,1,,,10,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,42,,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,8,,,,1,,1,,,,1,,,1,,,1,,10,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,15,,,,1,,3,,,,1,,,1,,,1,,7,,,,1,,1,,,25,,,5,,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,"Wounded 2",,,87,,,72,,,159,,,180,,,176,,,336,,,42,,,-5,,,4,,,114,,,16,,
38777,39199,10175,1,1666,,,34,,,QC-1666-34-verso,,,7,,,August,,,14,,,August,,,3,,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,10,,,,1,,,1,,53,,,20,,,,1,,,1,,,1,,18,,,2,,,"Drowned 2; one at St. Katharines Tower; and one at St. Mary Whitechappel",,,,1,,,1,,,1,,18,,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,45,,,,1,,,1,,,1,,,1,,,1,,3,,,12,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,48,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,8,,,2,,,4,,,,1,,,1,,,1,,8,,,,1,,,1,,23,,,4,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,5,,,,1,,,1,,1,,,"Cut his own throat at St. Leonard Shoreditch 1",,,2,,,"Kild by accident at St. Clement Danes; Wounded 1",,,78,,,67,,,145,,,153,,,179,,,332,,,48,,,-4,,,6,,,109,,,21,,
